Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
195000,1.1501367,1.9999921e-05,3.894501,0.07636207,0.034907643,90.70284140589884,90.70284142939465,2201.322033898305
200000,1.1609135,1.9999921e-05,3.9348776,0.07650077,0.03454527,89.18406887122175,89.18406889193626,2226.672727272727
205000,1.1372223,1.9999918e-05,3.9175565,0.07193182,0.032853864,93.9287966154874,93.92879679673585,2284.3653846153848
210000,1.1440343,1.9999918e-05,3.982555,0.07580409,0.034059566,95.41745191759297,95.41745197300246,2314.5714285714284
215000,1.0942925,1.9999916e-05,4.038168,0.08370674,0.0348824,95.90255306235382,95.90255327949407,2314.3928571428573
220000,1.072775,1.9999914e-05,3.9915986,0.07643865,0.034524534,99.23510128897257,99.23510136385234,2339.326923076923
225000,1.0635815,1.9999912e-05,4.0420947,0.08435131,0.03349903,86.28986144156167,86.28986166616903,2109.1060606060605
230000,1.0127404,1.9999909e-05,4.0319624,0.086212344,0.034354445,74.76126131010908,74.76126134009405,1789.7571428571428
235000,1.0288975,1.9999907e-05,4.0047793,0.08436128,0.0325878,79.31036803902012,79.31036810353498,1872.6849315068494
240000,1.036818,1.9999905e-05,3.9677832,0.08388615,0.035738654,73.28641738911921,73.28641740714457,1748.560606060606
245000,1.0850767,1.9999905e-05,3.9681718,0.07620661,0.0361957,87.6328987318833,87.63289890359576,2074.4745762711864
250000,1.0969236,1.9999903e-05,4.0015306,0.07444812,0.035721082,91.22697296687241,91.22697307866805,2193.4310344827586
255000,1.0447277,1.9999898e-05,4.0615335,0.085244626,0.033448834,88.38236737022034,88.38236745434442,2139.4
260000,1.0612265,1.9999896e-05,4.0892873,0.0814347,0.035549264,89.74253912309983,89.74253927853285,2091.0535714285716
265000,1.0430105,1.9999892e-05,4.0725307,0.086290695,0.032240134,93.18498695307764,93.18498701147527,2192.9310344827586
270000,1.0445119,1.9999892e-05,4.044579,0.08430749,0.03523103,86.89827486460025,86.89827479633166,2041.8615384615384
275000,1.1580893,1.999989e-05,3.8755622,0.07307019,0.03311531,100.46240391721949,100.46240397455783,2381.346153846154
280000,1.1493577,1.999989e-05,3.9021828,0.07589876,0.03416391,105.92023850487051,105.92023861256318,2580.938775510204
285000,1.1320884,1.9999889e-05,4.0183096,0.07617647,0.03443959,102.31948167816097,102.31948177934414,2514.549019607843
290000,1.098776,1.9999885e-05,4.002684,0.08296736,0.03476807,96.2752771870201,96.27527712279986,2329.051724137931
295000,1.0898333,1.9999883e-05,4.069244,0.08525888,0.035029914,85.87913270294666,85.87913274161076,2061.6769230769232
300000,1.1162207,1.999988e-05,4.0062494,0.08859515,0.0335156,57.130333541111014,57.130333663040204,1345.5747126436781
305000,1.0488198,1.9999878e-05,4.149389,0.09258597,0.033987805,81.26172001044388,81.26172009827944,1927.2608695652175
310000,1.0771257,1.9999876e-05,4.1619434,0.088163875,0.035368517,94.11559190534588,94.11559213809134,2148.589285714286
315000,1.0804187,1.9999876e-05,4.2203774,0.082819305,0.03486909,105.61792366471715,105.61792374441697,2466.5576923076924
320000,1.0971751,1.9999876e-05,4.2140265,0.07733006,0.03297,110.77150978644688,110.7715098071612,2579.0196078431372
325000,1.0936815,1.9999872e-05,4.171541,0.08334858,0.03419963,103.3280761205405,103.32807614108337,2400.92
330000,1.0859534,1.9999869e-05,4.2535987,0.08289714,0.03444267,108.63197554404638,108.63197563587174,2503.204081632653
335000,1.0984213,1.9999867e-05,4.229684,0.08029915,0.03458033,115.1258123511558,115.12581241597974,2699.823529411765
340000,1.0525581,1.9999863e-05,4.2528663,0.08385959,0.03315958,94.77855999715496,94.77856000702845,2204.4912280701756
345000,1.0504242,1.9999861e-05,4.2055187,0.083574295,0.03532629,93.91846020929515,93.91846023430678,2192.6666666666665
350000,1.1416098,1.999986e-05,4.0545735,0.07120513,0.03499263,112.9746835562198,112.97468371456686,2626.217391304348
355000,1.091416,1.999986e-05,4.169461,0.079982534,0.035082366,101.50406034526073,101.50406045681592,2420.280701754386
360000,1.105845,1.999986e-05,4.2088404,0.07323926,0.034792732,97.99587965472178,97.99587965453047,2295.6363636363635
365000,1.1188756,1.9999856e-05,4.1144695,0.07900696,0.03463287,98.13313015664028,98.13313019442617,2319.64406779661
370000,1.1294767,1.9999852e-05,4.111162,0.07565249,0.034117706,98.55945166617632,98.5594517240522,2323.0
375000,1.1310086,1.999985e-05,4.106847,0.07961389,0.032904137,95.59173276393037,95.59173278474233,2262.1754385964914
380000,1.0813321,1.9999849e-05,4.0854435,0.079453535,0.031996563,84.03604723027406,84.03604735059064,1985.5692307692307
385000,1.0816574,1.9999847e-05,4.068562,0.07969874,0.034364372,94.13548297453987,94.13548283884847,2217.2542372881358
390000,1.0957456,1.9999845e-05,4.1095743,0.0777872,0.033914868,90.38495273497261,90.38495300359621,2104.1147540983607
395000,1.0798551,1.9999843e-05,4.2007003,0.08050106,0.03493818,82.99505969740096,82.99505970412001,1983.5555555555557
400000,1.0901572,1.9999841e-05,4.0481,0.07306094,0.034959402,97.64800333284906,97.64800339171029,2266.8035714285716
405000,1.0766886,1.9999838e-05,4.195837,0.07800717,0.035958122,89.72428278865353,89.72428291989833,2134.483870967742
410000,1.0389228,1.9999836e-05,4.143614,0.07939953,0.033167217,84.79288544167171,84.79288547407008,1978.2575757575758
415000,1.0208752,1.9999834e-05,4.270815,0.08224988,0.034865282,82.60741897729727,82.60741905951052,1874.446153846154
420000,1.0459982,1.9999832e-05,4.2080464,0.077846475,0.037389997,88.99154135607756,88.99154142739756,2047.123076923077
425000,1.0068108,1.9999832e-05,4.1735463,0.08770481,0.03434692,85.74511074730091,85.74511077614024,2003.8194444444443
430000,0.9379196,1.999983e-05,4.2990794,0.10195592,0.033025164,60.43629421187585,60.436294178484545,1386.1827956989248
435000,0.9543631,1.9999827e-05,4.2258687,0.089767866,0.033043202,62.704759961260216,62.70476000227819,1411.6309523809523
440000,0.93241465,1.9999827e-05,4.1880703,0.09149632,0.0324645,71.26272779782911,71.26272790220285,1626.784090909091
445000,0.965367,1.999982e-05,4.1969614,0.09172285,0.035032827,63.828414601406884,63.82841471716544,1431.154761904762
450000,0.96151483,1.9999818e-05,4.2194815,0.08440744,0.034301184,63.59825955294532,63.598259617795904,1441.2469135802469
455000,1.0109051,1.9999818e-05,4.169774,0.075354934,0.034927864,82.03636906505562,82.03636913431723,1831.734375
460000,1.0415363,1.9999818e-05,4.174466,0.07853373,0.035451148,85.75094011109887,85.75094015998367,1972.6515151515152
465000,0.9895053,1.9999816e-05,4.206373,0.08639458,0.033461373,78.24754701182246,78.24754699840919,1803.5263157894738
470000,0.9879221,1.9999812e-05,4.1502438,0.07578575,0.03464636,73.8259321553374,73.82593220772634,1712.3333333333333
475000,0.9609294,1.9999809e-05,4.2395244,0.0785589,0.032407705,76.57109916822552,76.57109921097178,1756.2876712328766
480000,0.9132233,1.9999809e-05,4.2276917,0.09413426,0.035776295,67.89869286960109,67.89869292302409,1581.1170212765958
485000,0.9396012,1.9999805e-05,4.253441,0.08101285,0.03374545,69.46109910340796,69.46109915798837,1530.4788732394366
490000,0.9592047,1.9999805e-05,4.213829,0.08000953,0.033779975,77.67045430902024,77.6704543532237,1743.0985915492959
495000,0.9605447,1.9999801e-05,4.155973,0.0837937,0.033297386,87.83804547545664,87.83804560908537,1978.2058823529412
500000,0.97543174,1.9999801e-05,4.2445345,0.07872464,0.035952445,87.11088426659505,87.1108843397591,1954.8333333333333
505000,0.9861906,1.99998e-05,4.220836,0.08657571,0.033558786,101.71219861290672,101.71219869811033,2292.2181818181816
510000,1.0454558,1.9999798e-05,4.2099996,0.08378523,0.033232864,107.95620620897355,107.95620629152963,2455.245283018868
515000,1.0691923,1.9999794e-05,4.1924143,0.07574989,0.03540391,107.07906305410114,107.07906317213597,2480.2156862745096
520000,1.0541465,1.9999794e-05,4.234353,0.07774403,0.034208372,106.27922594919801,106.27922603491425,2483.096153846154
525000,1.0359228,1.999979e-05,4.2584057,0.078563675,0.035108183,100.18125647658651,100.18125641169988,2311.2363636363634
530000,1.0628653,1.9999788e-05,4.2013855,0.075094,0.033323947,112.230861598991,112.23086179953108,2586.764705882353
535000,1.0552822,1.9999787e-05,4.223073,0.07327846,0.03439505,107.56696588865348,107.56696588053589,2478.877551020408
540000,1.0598172,1.9999787e-05,4.2761135,0.07410507,0.03245965,109.04597060060969,109.04597070694258,2498.078431372549
545000,1.0543026,1.9999785e-05,4.189915,0.0739432,0.034486596,107.45922732553802,107.45922754827951,2500.903846153846
550000,1.005743,1.9999778e-05,4.313618,0.083942145,0.034638938,89.27494746184675,89.2749476941828,2084.75
555000,1.0101913,1.9999778e-05,4.2173576,0.081389554,0.034582544,85.14377303985935,85.14377303609855,1970.1363636363637
560000,0.9444352,1.9999776e-05,4.286537,0.08831405,0.03492422,80.70686322347157,80.70686328534813,1856.7777777777778
565000,0.92697823,1.9999776e-05,4.301411,0.09723427,0.033838954,77.36363895535469,77.36363900224652,1765.84
570000,0.96678954,1.9999772e-05,4.3107104,0.07706899,0.035177875,115.84334624700602,115.84334643395074,2482.0
575000,1.0402277,1.9999772e-05,4.3079586,0.0780624,0.03293513,139.7104493536055,139.7104492422739,3162.475
580000,1.0177838,1.999977e-05,4.2585363,0.076982826,0.033813458,103.67466873090181,103.67466890248645,2450.1428571428573
585000,0.98285186,1.9999767e-05,4.265159,0.07483475,0.03303786,101.63390720865944,101.63390726730321,2330.836363636364
590000,0.98987734,1.9999763e-05,4.2361145,0.07454981,0.034735862,106.97533937093785,106.97533935747579,2419.603773584906
595000,0.976443,1.9999761e-05,4.2209854,0.08042992,0.033690065,96.33431835621596,96.33431852256189,2211.35
600000,0.93995744,1.9999761e-05,4.3169575,0.08646538,0.034974564,85.77371133971906,85.77371142845244,1981.0289855072465
605000,0.8800252,1.999976e-05,4.393074,0.09879107,0.034759384,74.24471058811133,74.24471076336174,1668.4871794871794
610000,0.90328026,1.9999758e-05,4.3184943,0.08716921,0.034695365,75.4498818512261,75.4498819544483,1684.3466666666666
615000,0.9452664,1.9999758e-05,4.1401224,0.08535471,0.03439452,76.69678812948366,76.69678832583035,1743.1733333333334
620000,0.9407382,1.9999752e-05,4.169402,0.082311966,0.035848703,76.68399927878019,76.68399939197482,1721.9242424242425
625000,0.9532043,1.9999748e-05,4.2218,0.08243211,0.03363663,80.67081735538294,80.67081733509472,1847.1917808219177
630000,0.97348416,1.9999745e-05,4.180707,0.0776194,0.035205264,77.18947574411119,77.18947564206513,1758.1571428571428
635000,1.012364,1.9999745e-05,4.0707173,0.06996516,0.03326846,93.75001783604766,93.75001796027212,2120.448275862069
640000,0.9690163,1.9999745e-05,4.182456,0.083914556,0.03572755,83.02105706502994,83.02105714131254,1947.2933333333333
645000,0.95118105,1.9999743e-05,4.160319,0.08500111,0.03547092,78.19803922239747,78.19803922513962,1791.865671641791
650000,0.9492383,1.9999743e-05,4.2859306,0.07376848,0.033871952,90.03109893025989,90.03109899193876,2021.6101694915253
655000,0.98510754,1.999974e-05,4.170543,0.07928076,0.035276484,93.3438955886488,93.34389557800694,2164.220588235294
660000,0.9281361,1.9999736e-05,4.131463,0.090129144,0.033583287,75.69899123949064,75.69899127709131,1737.9859154929577
665000,0.9254689,1.9999734e-05,4.194752,0.07904466,0.034508802,73.5578357540341,73.55783580901524,1650.8115942028985
670000,0.8794631,1.999973e-05,4.281158,0.08826028,0.03372125,84.04662714615652,84.04662721951186,1923.4177215189873
675000,0.8649924,1.999973e-05,4.2436786,0.09275758,0.03487582,68.14148264502485,68.1414826982618,1512.2051282051282
680000,0.89403564,1.9999728e-05,4.2911806,0.08499036,0.034433104,83.54824943931935,83.5482496656799,1861.8615384615384
685000,0.96382344,1.9999728e-05,4.3308454,0.0766782,0.032455582,103.62456011710067,103.62456035626808,2251.5
690000,0.9355628,1.9999725e-05,4.3372197,0.07582419,0.034608096,103.20902934288284,103.20902945909558,2389.5172413793102
695000,0.9375447,1.9999721e-05,4.354617,0.07812999,0.034472425,98.50810605786361,98.50810615279936,2251.169491525424
700000,0.99586076,1.999972e-05,4.3277736,0.07129484,0.034617897,111.73956540568422,111.73956546399467,2482.75
705000,0.9589616,1.9999716e-05,4.289615,0.08235589,0.035082094,98.6416648508708,98.64166501436517,2244.5172413793102
710000,1.0382373,1.9999716e-05,4.2336087,0.08066764,0.03312139,104.87137360955184,104.8713737489185,2400.0
715000,1.034294,1.9999714e-05,4.2713346,0.07927414,0.034746733,118.42130838433901,118.42130845909143,2771.4
720000,0.9306388,1.9999712e-05,4.373206,0.07604932,0.032694735,103.76637200760571,103.76637210138367,2363.2545454545457
725000,0.9254149,1.999971e-05,4.389131,0.08615949,0.03491964,92.83262886106968,92.83262889714979,2089.59375
730000,0.88516074,1.999971e-05,4.3319407,0.08913294,0.035385177,76.6509421672672,76.65094218548077,1776.2105263157894
735000,0.904601,1.9999703e-05,4.280564,0.08023744,0.03360561,92.50549554117656,92.50549563383484,2038.7288135593221
740000,0.9034207,1.9999701e-05,4.261654,0.08446413,0.034909632,87.67372832854913,87.67372858346326,1958.4347826086957
745000,0.91926074,1.9999701e-05,4.1772385,0.08214605,0.035762385,101.44027627484417,101.44027630012444,2236.603773584906
750000,0.9021421,1.9999701e-05,4.349335,0.082157336,0.035308514,90.71226995049128,90.71227001132361,2061.3283582089553
755000,0.9100533,1.9999698e-05,4.235945,0.0824259,0.03557068,104.1061141192913,104.10611426620423,2302.764705882353
760000,0.9223578,1.9999698e-05,4.3519607,0.0824935,0.034507666,94.89200972582424,94.89200962416227,2179.8548387096776
765000,0.9254739,1.9999694e-05,4.3013797,0.078155756,0.03555575,93.91782408940296,93.91782413959781,2133.65
770000,0.9211242,1.9999692e-05,4.2655144,0.071251296,0.03379774,132.65551413863133,132.65551405420507,2899.769230769231
775000,0.9295124,1.9999688e-05,4.339799,0.074243896,0.033572994,134.67281335072462,134.6728134955118,3113.093023255814
780000,0.92718935,1.9999688e-05,4.358991,0.06784837,0.034625683,124.73184712098704,124.73184730063606,2871.3777777777777
785000,0.9356043,1.9999687e-05,4.3157997,0.06993421,0.036625154,119.17485798500022,119.17485813095026,2766.7755102040815
790000,0.9311978,1.9999687e-05,4.3553505,0.07484695,0.03439529,109.45404919453574,109.45404910872695,2456.285714285714
795000,0.9498346,1.9999687e-05,4.237174,0.06531461,0.03295996,119.93111025720187,119.93111036742555,2778.608695652174
800000,0.99070644,1.999968e-05,4.230392,0.06332451,0.03500475,123.70822894674811,123.70822914571413,2846.1136363636365
805000,0.9689426,1.999968e-05,4.2671385,0.07194142,0.033334617,100.94026569356876,100.9402656480515,2371.5535714285716
810000,1.0022445,1.9999676e-05,4.171274,0.06980139,0.033496413,98.18524886814079,98.18524891525442,2272.1785714285716
815000,1.0302653,1.9999674e-05,4.1393266,0.06672312,0.034430686,94.05964993120267,94.05964999887931,2200.103448275862
820000,1.0481002,1.999967e-05,4.040662,0.06392551,0.033578265,87.79807472656496,87.7980748177144,2077.9180327868853
825000,0.98696095,1.999967e-05,4.1272516,0.06930016,0.034610733,98.83988312040374,98.83988326757195,2326.719298245614
830000,0.8894629,1.999967e-05,4.3678846,0.086465396,0.033510905,97.20060988899434,97.20061001443742,2258.212121212121
835000,0.8406346,1.9999668e-05,4.380918,0.09521494,0.03476262,75.12062137362523,75.12062132405312,1676.5135135135135
840000,0.8528248,1.9999665e-05,4.31889,0.095644586,0.034871455,75.3608874691111,75.3608874553785,1685.421052631579
845000,0.8773637,1.9999661e-05,4.324281,0.0882189,0.034968924,87.76245355710853,87.7624535396078,1944.609375
850000,0.9518168,1.999966e-05,4.269458,0.07332402,0.034189995,99.62864165609845,99.62864181823846,2239.1346153846152
855000,0.9709675,1.999966e-05,4.300284,0.07390475,0.036013905,120.45565010024154,120.45565011395169,2737.521739130435
860000,0.99992216,1.9999656e-05,4.25416,0.069734104,0.035035677,122.87577341937207,122.87577333950516,2793.4772727272725
865000,0.93460935,1.9999656e-05,4.2523603,0.07648085,0.033697736,112.76714849010109,112.76714861631223,2643.06
870000,0.8325628,1.9999654e-05,4.410518,0.088921875,0.034548115,102.48221969724663,102.48221984601669,2360.6129032258063
875000,0.9201772,1.9999652e-05,4.273917,0.08615743,0.033831682,100.6832392182615,100.6832392357696,2122.3333333333335
880000,0.9120453,1.9999647e-05,4.3348384,0.093381815,0.033393145,130.54619898618097,130.54619913914715,3013.8444444444444
885000,1.008125,1.9999645e-05,3.8641222,0.09861576,0.03640541,129.5933694968621,129.59336967057166,2931.2444444444445
890000,0.8828766,1.9999645e-05,4.137482,0.10046795,0.035377298,86.34685029570133,86.34685047627657,2088.6935483870966
895000,0.981752,1.9999643e-05,4.1654,0.08074489,0.03455672,105.86042227420737,105.86042236956516,2349.921568627451
900000,0.9705734,1.9999641e-05,3.7042108,0.13162123,0.03469278,90.60267829196852,90.60267831776484,2254.5833333333335
905000,0.9359945,1.999964e-05,3.9645352,0.1075113,0.035487406,53.72313826147001,53.72313836411937,1278.84375
910000,0.9277627,1.9999638e-05,4.2454205,0.07809141,0.034407254,70.25171002256336,70.25171025591712,1595.9701492537313
915000,0.9201481,1.9999632e-05,4.191124,0.08093358,0.033898447,95.53516270400121,95.53516275420252,2136.344827586207
920000,0.87398624,1.999963e-05,4.301047,0.0814882,0.03412527,82.66417647744655,82.66417663862775,1891.3108108108108
925000,0.8641004,1.9999628e-05,4.287521,0.087257385,0.03616296,73.45516067065977,73.45516070468491,1657.4025974025974
930000,0.83727986,1.9999628e-05,4.285578,0.09954768,0.034353245,60.305260489774035,60.30526060406277,1358.936170212766
935000,0.8457233,1.9999627e-05,4.3127923,0.088316746,0.035467986,67.38409041159454,67.38409039643788,1505.8850574712644
940000,0.88492423,1.9999627e-05,4.271408,0.08407789,0.036061246,65.99072469593843,65.99072471350163,1456.7530864197531
945000,0.9014382,1.9999623e-05,4.2186003,0.078177236,0.036663394,76.81795594142129,76.81795592156136,1731.7066666666667
950000,0.9929371,1.9999621e-05,4.1838655,0.06905634,0.034539673,73.29219809215896,73.29219815489314,1648.6842105263158
955000,1.0044361,1.9999618e-05,4.05973,0.07024788,0.03425915,79.47050606278289,79.4705061102562,1847.9583333333333
960000,0.99949104,1.9999614e-05,4.092988,0.07594138,0.035520736,81.26690502815387,81.26690511863907,1930.6323529411766
965000,0.95167285,1.9999614e-05,4.090024,0.07776592,0.034369413,76.23222521451157,76.23222537171608,1781.9577464788733
970000,0.9138916,1.9999612e-05,4.2033763,0.07457472,0.033409838,71.08502661483362,71.08502675512527,1628.9333333333334
975000,0.8908037,1.9999612e-05,4.2488375,0.07632742,0.035381462,77.88790707966047,77.88790709603259,1766.7285714285715
980000,0.9256099,1.9999608e-05,4.3154116,0.07366652,0.035821732,87.86789803596643,87.86789812269838,1951.7230769230769
985000,0.8700666,1.9999605e-05,4.3495364,0.0773161,0.03560411,104.56536860995251,104.56536872721416,2349.862068965517
990000,0.8673423,1.9999603e-05,4.3676147,0.08529886,0.036020502,86.1204197295288,86.12041997643679,1912.1194029850747
995000,0.86624795,1.99996e-05,4.021454,0.100853495,0.035839055,117.4122578687156,117.41225810391988,2495.1304347826085
1000000,0.8554998,1.99996e-05,4.261152,0.11086936,0.035356257,98.01285761298129,98.01285770307949,2251.777777777778
1005000,0.86724627,1.99996e-05,4.379222,0.0973889,0.035641894,100.38831571416289,100.38831581061585,2335.44262295082
1010000,0.8733167,1.9999596e-05,4.293058,0.08357552,0.03380959,116.82780521312871,116.82780528924181,2600.596153846154
1015000,0.8234297,1.9999596e-05,4.4090414,0.09941117,0.034957066,85.18584869271426,85.18584864130358,1967.3484848484848
1020000,0.84692293,1.9999594e-05,4.4641986,0.08801073,0.03393015,103.38055699261335,103.38055699773844,2221.1153846153848
1025000,0.8567422,1.9999588e-05,4.3562036,0.08097324,0.03369973,116.54556828045419,116.54556814801603,2490.0204081632655
1030000,0.84789246,1.9999588e-05,4.364418,0.098999955,0.035291124,95.09673744623478,95.09673748234515,2219.4307692307693
1035000,0.8199536,1.9999585e-05,4.320688,0.08792784,0.034237336,108.06215593640535,108.06215606573487,2346.490566037736
1040000,0.80681926,1.9999585e-05,4.385684,0.09350858,0.034726314,83.62422864661146,83.62422866184268,1879.5352112676057
1045000,0.8625009,1.9999581e-05,4.4562306,0.08517997,0.0326112,96.09193027842986,96.09193023242794,2054.315789473684
1050000,0.8997656,1.9999581e-05,4.111409,0.078765884,0.033259366,123.63949475883842,123.63949494176164,2619.5348837209303
1055000,0.8726041,1.999958e-05,4.3810706,0.09804675,0.03481621,109.97883131700483,109.97883153553163,2640.8727272727274
1060000,0.888125,1.9999576e-05,4.433623,0.075296074,0.035279024,132.94160805470668,132.94160814446516,2863.5897435897436
1065000,0.92799455,1.9999572e-05,4.2992067,0.075879805,0.034732696,155.50842226531944,155.5084223757852,3505.684210526316
1070000,0.90346736,1.9999572e-05,4.3582,0.07916701,0.035144325,96.94230102863712,96.9423011960897,2264.934426229508
1075000,0.87896436,1.999957e-05,4.3588195,0.072610565,0.035237867,95.2577514298881,95.25775140124036,2131.266666666667
1080000,0.9115128,1.999957e-05,4.305314,0.072672196,0.034916874,99.9962813504811,99.9962814124828,2227.293103448276
1085000,0.9397711,1.9999567e-05,4.301976,0.07170087,0.03192493,99.13743410618467,99.13743404200436,2234.109090909091
1090000,0.9009502,1.9999567e-05,4.216301,0.0784202,0.034583475,121.49549717150946,121.49549743246433,2739.3617021276596
1095000,0.89821327,1.9999563e-05,4.3701267,0.078304015,0.033212513,109.74832976695437,109.74832996455737,2461.1923076923076
1100000,0.8682791,1.9999561e-05,4.255726,0.07905951,0.033945143,116.1219084243081,116.12190850307424,2663.612244897959
1105000,0.8502104,1.9999557e-05,4.226395,0.0793676,0.034734268,93.11443196312194,93.11443217415344,2111.5967741935483
1110000,0.87272793,1.9999557e-05,4.2298346,0.07769121,0.034434345,84.80644412304868,84.80644422816295,1932.3939393939395
1115000,0.9007354,1.9999556e-05,4.1501803,0.07375298,0.034837063,91.71419796249906,91.71419806018062,2095.5081967213114
1120000,0.8763421,1.9999556e-05,4.164845,0.07508472,0.03471212,84.79127692338079,84.79127714348178,1974.6875
1125000,0.83576936,1.9999554e-05,4.2178764,0.07717303,0.0362317,83.5406479831918,83.54064804778913,1926.642857142857
1130000,0.84781563,1.9999547e-05,4.2936993,0.085920095,0.034751367,84.6161553005907,84.61615534013397,1909.5735294117646
1135000,0.9117609,1.9999547e-05,4.2927084,0.07814696,0.033403683,99.92115275088985,99.9211528769707,2176.653846153846
1140000,0.88777775,1.9999543e-05,4.2367153,0.08131159,0.03709673,113.85204907842711,113.85204910037037,2666.6470588235293
1145000,0.84869784,1.9999543e-05,4.3867474,0.10528243,0.03482009,92.95729912239416,92.95729918822823,2096.1206896551726
1150000,0.8586805,1.999954e-05,4.3538485,0.0977661,0.035278555,109.05893354303696,109.05893384189216,2466.9056603773583
1155000,0.84264815,1.999954e-05,4.3087077,0.10549546,0.03392852,89.93237015492085,89.93237013507546,2043.5757575757575
