Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
1110000,0.5685586,1.9999557e-05,2.8275342,0.11816526,0.034443956,38.33020941770913,38.33020947041412,1476.2702702702702
1115000,0.52905196,1.9999556e-05,2.3916674,0.12464563,0.032868985,56.67289550676876,56.672895530795195,1868.112676056338
1120000,0.50000495,1.9999556e-05,2.3816633,0.13753074,0.035649236,43.95767340105581,43.95767339012741,1773.1891891891892
1125000,0.5160415,1.9999554e-05,2.4777002,0.12529592,0.03385005,42.85151234484677,42.85151249391367,1774.9857142857143
1130000,0.5384803,1.9999547e-05,2.7510111,0.124647714,0.03481246,42.9460417794873,42.9460417999686,1664.2738095238096
1135000,0.47494677,1.9999547e-05,2.2011092,0.14448464,0.034595635,37.84321106733599,37.84321102425805,1255.0
1140000,0.46646416,1.9999543e-05,2.3937163,0.13643181,0.03304005,22.437512598847885,22.43751260456447,1116.7387387387387
1145000,0.5127292,1.9999543e-05,2.6593382,0.11562168,0.03344612,31.521613816686628,31.521613851332503,1284.7027027027027
1150000,0.49254712,1.999954e-05,2.6369805,0.14208677,0.034793016,45.56810683086423,45.5681068363523,1560.7549019607843
1155000,0.46821478,1.999954e-05,2.3615344,0.16192342,0.033734415,28.642209992660874,28.64221000564187,997.5785714285714
1160000,0.46477345,1.9999537e-05,1.9697695,0.14138643,0.03480625,20.207646132956814,20.207646108445203,906.6923076923077
1165000,0.45893115,1.9999534e-05,2.3964028,0.15086432,0.033809297,23.175895046239958,23.175895090409515,1055.983870967742
1170000,0.47664157,1.9999532e-05,2.3588674,0.14317966,0.033786338,27.944188889692125,27.944188879849573,1075.0927835051546
1175000,0.54462683,1.9999528e-05,2.655632,0.13207898,0.033903785,51.263407823218444,51.26340786932126,1949.3896103896104
1180000,0.47703946,1.9999528e-05,2.6861174,0.1398442,0.03338974,36.47969753377967,36.47969751648104,1294.2666666666667
1185000,0.43290356,1.9999528e-05,2.4126847,0.15410101,0.035087887,33.92750384083724,33.92750377856589,1181.2758620689656
1190000,0.46752784,1.9999525e-05,2.3736215,0.14274922,0.035416685,27.65502615164546,27.655026155633834,1152.5754716981132
1195000,0.50433546,1.9999525e-05,2.565461,0.134351,0.035671856,30.836590906605124,30.83659094386781,1285.3684210526317
1200000,0.43260166,1.9999521e-05,2.0807471,0.15408175,0.03371875,30.95143486574968,30.95143483498122,1029.5774647887324
1205000,0.44716063,1.9999516e-05,2.0707166,0.14257233,0.035232835,14.500250373010342,14.500250376355114,895.1679389312977
1210000,0.45887032,1.9999516e-05,2.0038242,0.1421086,0.035815537,31.94242859983905,31.942428601652832,1194.0096153846155
1215000,0.48381191,1.9999514e-05,2.589189,0.1292402,0.035142522,24.400322684540516,24.400322746889955,1333.6375
1220000,0.52585137,1.9999514e-05,2.940988,0.1348911,0.032627337,46.56830498474088,46.56830491781823,1619.6341463414635
1225000,0.524499,1.999951e-05,2.823612,0.15143752,0.03277662,42.59442064551342,42.5944205220144,1456.421052631579
1230000,0.43752882,1.999951e-05,1.7627524,0.1283691,0.03637398,43.173441086240764,43.17344108957797,1537.3516483516485
1235000,0.43922284,1.9999507e-05,2.545261,0.1610162,0.03465478,21.03692792700188,21.036927930911386,971.7928571428571
1240000,0.4606081,1.9999505e-05,2.2458498,0.1566975,0.03458323,30.460705839864236,30.460705846175024,1054.0
1245000,0.45852616,1.9999501e-05,2.5202093,0.13514866,0.03375144,29.412389820736205,29.412389833082948,1258.6734693877552
1250000,0.4447508,1.9999497e-05,1.8107183,0.1370321,0.032279238,33.67860668970677,33.67860679783547,1274.5108695652175
1255000,0.47970897,1.9999497e-05,2.7715824,0.16100961,0.034541715,18.64173473556867,18.641734729709537,1021.7173913043479
1260000,0.48253575,1.9999496e-05,2.6156292,0.17607485,0.032389536,30.5691406396584,30.56914068354279,923.034965034965
1265000,0.46707875,1.9999496e-05,2.6173153,0.1762519,0.031896073,27.118168478046993,27.118168488000645,1077.8503937007874
1270000,0.4426242,1.9999492e-05,2.439118,0.17828447,0.03282802,28.48784875286026,28.487848794256248,875.1608391608391
1275000,0.47526738,1.9999488e-05,2.697074,0.17757691,0.034101583,21.228440288440677,21.228440371058483,800.5380116959064
1280000,0.46012723,1.9999488e-05,2.1472926,0.16328232,0.035315923,22.55388615111935,22.55388612033937,810.9253731343283
1285000,0.4582272,1.9999483e-05,2.2180116,0.122098245,0.035055675,32.781781332380184,32.78178127307933,1427.886075949367
1290000,0.45995897,1.9999483e-05,2.5058138,0.17170374,0.034459237,26.62323603284876,26.623236069919106,1136.8225806451612
1295000,0.50861144,1.9999483e-05,2.3977687,0.11890441,0.034242775,42.9281964877235,42.9281964013021,1703.0689655172414
1300000,0.54305583,1.9999481e-05,2.7882721,0.11750339,0.035043772,51.743882954069704,51.743883001327376,2029.03125
1305000,0.5140826,1.9999481e-05,2.3226075,0.12456738,0.033669278,52.716698622107764,52.71669857989821,1855.4109589041095
1310000,0.53225476,1.9999477e-05,2.3673296,0.110851936,0.035077415,48.73929719422255,48.73929724493639,2120.5333333333333
1315000,0.4985166,1.9999474e-05,2.1871185,0.118294805,0.035253137,57.650103403990215,57.65010336953401,2120.578125
1320000,0.50003505,1.9999468e-05,2.5196037,0.12093397,0.033931818,31.418268821569374,31.418268791512382,1552.0128205128206
1325000,0.53351337,1.9999468e-05,2.663341,0.1299716,0.033982676,58.12882873921655,58.12882877044908,2000.2666666666667
1330000,0.49989083,1.9999468e-05,2.730307,0.15247633,0.034808367,33.90201086639094,33.90201082234861,1234.5625
1335000,0.5098063,1.9999465e-05,2.1660774,0.11788114,0.0348476,29.890179991948727,29.890180026746243,1252.3466666666666
1340000,0.5354178,1.9999465e-05,2.457937,0.10485211,0.035178404,48.77655527522247,48.776555267823476,2167.6721311475408
1345000,0.53428733,1.9999461e-05,2.825096,0.11885643,0.035626736,53.54631450448839,53.54631453074742,1983.662162162162
1350000,0.54817754,1.999946e-05,2.7013257,0.12674949,0.03421032,39.11491298630592,39.11491302243918,1424.6962025316457
1355000,0.51358145,1.9999456e-05,2.834997,0.13618234,0.033690322,47.72635700901221,47.72635705175687,1509.8144329896907
1360000,0.51710176,1.9999456e-05,2.48071,0.1152952,0.03447715,43.5470758859301,43.54707592324757,1562.7121212121212
1365000,0.5959303,1.9999454e-05,2.4610426,0.09121,0.035336316,46.30073011860285,46.30073016699252,1952.0357142857142
1370000,0.56664777,1.9999454e-05,2.0887015,0.082745455,0.033859648,75.43544425751186,75.43544418717362,2935.4222222222224
1375000,0.5934112,1.9999454e-05,2.146078,0.08780747,0.0349532,49.536407788103034,49.53640774360873,2388.5
1380000,0.6113817,1.999945e-05,2.284303,0.09852063,0.034998838,50.1109080156472,50.11090800772045,2196.5344827586205
1385000,0.5858562,1.9999448e-05,2.3320184,0.102900155,0.034929473,46.43797561251841,46.43797561978773,2055.3030303030305
1390000,0.53315574,1.9999445e-05,2.3811162,0.1007505,0.03542013,54.915585644608434,54.91558566317986,2082.2272727272725
1395000,0.523356,1.9999441e-05,2.9514678,0.13637912,0.031916972,34.70229922352515,34.70229930045892,1306.3738317757009
1400000,0.5241012,1.9999441e-05,2.6518981,0.12169703,0.035235837,47.351974366869975,47.351974405975874,1467.6315789473683
1405000,0.5940281,1.999944e-05,3.0652187,0.0981857,0.034659237,59.47475701427087,59.474757032450036,2273.36
1410000,0.5474069,1.999944e-05,2.7060838,0.111584224,0.033786867,75.03807100686245,75.0380708876174,2223.016666666667
1415000,0.5425434,1.9999436e-05,2.2191439,0.08971671,0.03585584,64.94200970698148,64.94200977491604,2708.813953488372
1420000,0.5934947,1.9999432e-05,2.1808648,0.07958473,0.035245154,62.59340465661477,62.59340453336386,2865.4772727272725
1425000,0.577749,1.999943e-05,2.2191532,0.087921895,0.03379865,51.78016236577942,51.78016232272363,2391.777777777778
1430000,0.5291607,1.9999427e-05,2.4808056,0.09750796,0.035924833,59.33001505933498,59.33001511711406,2339.484375
1435000,0.53006834,1.9999427e-05,2.620352,0.120628305,0.03366058,49.77643752856817,49.77643757712732,1784.5421686746988
1440000,0.513721,1.9999423e-05,2.694402,0.12368378,0.0333725,36.53644624550051,36.53644631337469,1380.9733333333334
1445000,0.51967615,1.9999423e-05,2.2849271,0.105018474,0.03506892,57.81895371138757,57.81895367441608,2113.2203389830506
1450000,0.4896588,1.9999423e-05,1.8628825,0.084765725,0.03213316,56.129994435538535,56.12999449888806,2507.4444444444443
1455000,0.4682228,1.999942e-05,1.0241599,0.06326123,0.035061043,47.02681721705788,47.02681720566218,2837.3555555555554
1460000,0.4568939,1.9999417e-05,1.165416,0.06616867,0.03538483,23.153250078086952,23.153250008002853,2945.8636363636365
1465000,0.57791203,1.9999414e-05,1.8729347,0.061366975,0.034315035,40.561872617672044,40.56187265123457,3469.8387096774195
1470000,0.56395406,1.9999412e-05,1.6662084,0.06187382,0.03431175,70.75730079781313,70.75730094024675,3658.9210526315787
1475000,0.48867926,1.9999412e-05,1.6124012,0.08984286,0.03328635,58.55262952770177,58.55262947926212,2912.5849056603774
1480000,0.46400547,1.9999408e-05,2.2454286,0.13613759,0.035112325,32.92925476740735,32.929254792640755,1627.4516129032259
1485000,0.5086893,1.9999408e-05,2.3418477,0.12008656,0.034690704,32.63871804813854,32.638718103749724,1523.3866666666668
1490000,0.49214652,1.9999407e-05,2.5615687,0.14269514,0.035361495,31.413668144083882,31.413668176260163,1238.7203389830509
1495000,0.47757086,1.9999403e-05,2.219728,0.119425125,0.03429319,34.66474303969401,34.664743062639566,1262.5529411764705
1500000,0.5297624,1.9999397e-05,2.6648588,0.13239363,0.03440216,35.01216998171995,35.012169974432815,1478.25
1505000,0.5299168,1.9999397e-05,2.3507776,0.11785496,0.035602745,46.67430744862195,46.674307413373135,1611.6707317073171
1510000,0.5406647,1.9999397e-05,2.5669448,0.12787195,0.033313416,34.01484367478343,34.01484374819213,1499.445652173913
1515000,0.5227695,1.9999394e-05,2.419472,0.12601116,0.035615563,33.04827931454542,33.048279310588335,1136.2201834862385
1520000,0.51083344,1.9999394e-05,2.2564492,0.12786849,0.035610627,32.43794098649801,32.43794092258329,1373.0760869565217
1525000,0.5663452,1.999939e-05,2.7056894,0.10294327,0.032283,42.120028704016086,42.12002874278899,1834.017857142857
1530000,0.6277649,1.999939e-05,2.8541088,0.085327305,0.035277314,76.3944482035107,76.39444819200622,2689.7555555555555
1535000,0.5387159,1.9999385e-05,2.2383506,0.09495964,0.035818633,73.39758347570896,73.39758339698915,2525.2181818181816
1540000,0.5449533,1.9999381e-05,1.8490348,0.07533765,0.034255233,54.91569676415529,54.91569675702825,2596.3777777777777
1545000,0.61706966,1.9999381e-05,2.427825,0.10303137,0.034454342,39.73140664574351,39.73140668313754,2167.939393939394
1550000,0.51301163,1.9999381e-05,2.168565,0.13076875,0.034333244,50.84657599642755,50.84657589696938,1844.132530120482
1555000,0.48861337,1.999938e-05,2.3179545,0.1372297,0.03610393,23.36510037923789,23.36510035346023,978.8540145985402
1560000,0.52736115,1.9999377e-05,2.615678,0.14400943,0.035453286,29.80696533234585,29.80696533592057,1153.2293577981652
1565000,0.50497,1.9999374e-05,2.473491,0.16598304,0.03376909,26.59706796873016,26.59706795926517,983.4518518518519
1570000,0.52695394,1.999937e-05,2.280199,0.14329182,0.03405895,24.367697504983468,24.36769755338222,981.4117647058823
1575000,0.5685934,1.9999368e-05,2.5703955,0.10917473,0.034771472,28.283055132276402,28.28305508871833,1326.6447368421052
1580000,0.611177,1.9999366e-05,2.7300186,0.093731664,0.034862526,72.34996248144184,72.3499625827641,2645.255319148936
1585000,0.6401455,1.9999366e-05,2.79713,0.09158941,0.034892138,72.37614914329723,72.3761492771849,2561.0
1590000,0.64744246,1.9999365e-05,3.022341,0.10766122,0.03620099,61.72887245617697,61.728872503079295,2144.1029411764707
1595000,0.5664269,1.9999365e-05,2.4606717,0.10860511,0.03308213,57.10918266700108,57.10918262065647,1761.597014925373
1600000,0.53433067,1.9999361e-05,2.042051,0.105381705,0.03417845,46.774763411585965,46.774763375983625,1816.1285714285714
1605000,0.5618107,1.9999357e-05,2.1747773,0.10448835,0.031274818,35.699481113491565,35.69948108534064,1882.768115942029
1610000,0.6141439,1.9999354e-05,2.7794523,0.08444888,0.03454012,62.7071133086453,62.707113385588706,2574.5208333333335
1615000,0.5319496,1.9999352e-05,2.0487518,0.08147112,0.03479425,63.08334572485925,63.08334580998314,2243.918367346939
1620000,0.49503618,1.9999352e-05,1.6723229,0.09055493,0.033458505,54.92150816466692,54.921508268623235,2501.8793103448274
1625000,0.5026929,1.9999348e-05,1.9070587,0.11664509,0.034054738,32.13968572619558,32.13968571364749,1689.3956043956043
1630000,0.48318183,1.9999348e-05,1.7581122,0.11709763,0.033993103,21.51096788862812,21.51096797758237,1114.4903846153845
1635000,0.5157144,1.9999348e-05,2.203164,0.11335892,0.0345831,32.26851622936421,32.268516223683946,1534.032258064516
1640000,0.49976528,1.9999343e-05,2.078623,0.14139998,0.033173203,24.932456198890577,24.932456183922422,1126.4905660377358
1645000,0.5676343,1.9999341e-05,2.0653412,0.14948812,0.034296863,19.091559968699055,19.091559977680113,921.7153284671533
1650000,0.5934749,1.9999341e-05,2.666733,0.14939216,0.0339958,28.583286515759898,28.58328655005789,1259.436974789916
1655000,0.5444414,1.9999337e-05,2.4561114,0.15635294,0.03340781,25.415845264384203,25.41584525841371,807.8920863309353
1660000,0.5514418,1.9999337e-05,2.447153,0.15454622,0.033980202,23.398492641628106,23.398492683574336,909.0283687943263
1665000,0.5733147,1.9999337e-05,2.6483788,0.14932792,0.03524577,30.995695896516164,30.995695933528488,1138.109243697479
1670000,0.54604065,1.9999334e-05,1.9662132,0.14782979,0.03514693,23.62777405602647,23.62777410591988,845.3356164383562
1675000,0.53822935,1.9999332e-05,2.0310245,0.119983315,0.033632744,23.701290493826516,23.701290523718125,1226.3592233009708
1680000,0.5498291,1.9999328e-05,2.5295498,0.14483307,0.034202553,23.404278721573785,23.404278767083923,1029.8512396694214
1685000,0.5511792,1.9999325e-05,2.5411155,0.18262064,0.035155896,31.174889966816004,31.174890029004345,1027.3194444444443
1690000,0.5118073,1.9999325e-05,2.5567384,0.17321777,0.034103893,17.46893975976181,17.46893976665825,744.0802469135803
1695000,0.61605185,1.9999323e-05,2.7412786,0.15976274,0.03528005,25.020372027657608,25.020371998033596,907.7984496124031
1700000,0.63210183,1.9999323e-05,2.5656567,0.15921949,0.03446654,37.19081177998246,37.19081182653601,1159.3963963963963
1705000,0.6024357,1.9999321e-05,2.5909245,0.13638239,0.034636777,30.883274586008568,30.883274641697692,1295.2631578947369
1710000,0.6511779,1.9999316e-05,2.1938133,0.117640324,0.03475342,44.30619359149326,44.30619360401117,1611.5416666666667
1715000,0.64613545,1.9999314e-05,2.473736,0.11023777,0.03459202,35.48739358343454,35.4873936672339,1646.3684210526317
1720000,0.64556247,1.9999312e-05,2.5762875,0.109977,0.032608185,50.698997882015135,50.69899788839735,1924.3333333333333
1725000,0.6071907,1.999931e-05,2.4799256,0.11263099,0.034483474,47.37526158497415,47.3752615532128,1674.6103896103896
1730000,0.6610548,1.9999308e-05,2.9027114,0.10120573,0.033422556,44.977061411530215,44.977061499920524,1736.6617647058824
1735000,0.67765516,1.9999308e-05,2.4812312,0.11397597,0.033970624,56.289470047452426,56.289470049248884,1831.9864864864865
1740000,0.66794,1.9999308e-05,2.3042824,0.10672581,0.034175057,40.98636824921414,40.98636824782438,1955.078125
1745000,0.6953869,1.9999305e-05,2.7747726,0.11381803,0.03263217,43.860199260065954,43.86019937277912,1651.0533333333333
1750000,0.6403135,1.99993e-05,2.8036354,0.11306286,0.033562604,47.353022283083355,47.35302238696129,1568.090909090909
1755000,0.72660756,1.99993e-05,2.879049,0.08924657,0.034846023,63.660023455708924,63.66002342613945,2130.901960784314
1760000,0.7095168,1.9999296e-05,2.4569938,0.09479216,0.03202117,61.72433318708208,61.72433323452005,2144.7166666666667
1765000,0.64442396,1.9999296e-05,1.7678231,0.09134925,0.03278673,57.4372197601432,57.437219741492974,2641.12
1770000,0.5947448,1.9999292e-05,1.3466917,0.08142457,0.033924673,48.70624349616762,48.70624366302341,2870.842105263158
1775000,0.60632235,1.9999292e-05,1.9743903,0.121498376,0.034914505,27.412774789115943,27.41277486705349,1868.8139534883721
1780000,0.6101611,1.999929e-05,2.5060425,0.12775111,0.03538642,34.72533882628444,34.72533885188786,1329.9017857142858
1785000,0.6242697,1.9999285e-05,2.2555933,0.11759986,0.03465503,29.49898302313938,29.49898300936946,1018.0089285714286
1790000,0.6081754,1.9999283e-05,2.7442486,0.14408612,0.0328748,31.176395537282524,31.1763955305383,1298.6206896551723
1795000,0.6107651,1.9999281e-05,2.6499972,0.13133745,0.034473214,32.601141743675214,32.60114178838345,1016.7
1800000,0.582422,1.9999281e-05,2.641472,0.132724,0.034535985,33.29850454481157,33.29850457032428,1202.326923076923
1805000,0.62125117,1.999928e-05,2.471672,0.1071164,0.0334875,40.56671100239784,40.56671107570745,1492.7910447761194
1810000,0.70821375,1.9999277e-05,2.9334207,0.09954167,0.03265971,49.25429866007471,49.25429880566786,2031.09375
1815000,0.71977675,1.9999277e-05,3.268887,0.113247514,0.03497566,55.68890772637879,55.68890773744094,1678.8735632183907
1820000,0.71778244,1.9999274e-05,3.3297107,0.112603255,0.033585954,50.264126364357494,50.264126389707776,1438.0731707317073
1825000,0.6768495,1.999927e-05,3.3397098,0.14558926,0.034679826,47.93056574113568,47.930565811019775,1354.8495575221239
1830000,0.6411673,1.9999266e-05,3.402063,0.15509869,0.03364228,38.14885121631221,38.14885124721643,1060.3153846153846
1835000,0.6257332,1.9999266e-05,3.3569837,0.16069356,0.03457373,39.00427612380053,39.00427614502717,1038.9615384615386
1840000,0.58927214,1.9999266e-05,3.1326368,0.15159696,0.034336224,26.153857472445154,26.153857498855867,782.2340425531914
1845000,0.60296863,1.9999263e-05,2.9661975,0.15801026,0.033347927,37.6334170912842,37.63341717188497,1113.8275862068965
1850000,0.59335655,1.9999263e-05,2.6054988,0.15437321,0.033671845,33.027175928479835,33.02717591565843,1069.9237288135594
1855000,0.5942793,1.9999257e-05,2.4332502,0.1221652,0.033303432,27.904276081047062,27.90427604205658,1166.3695652173913
1860000,0.6178088,1.9999256e-05,2.382821,0.09535542,0.034511905,56.345721531177645,56.34572166981909,2088.155172413793
1865000,0.58341086,1.999925e-05,2.1090982,0.08718679,0.034063656,46.93972823406062,46.93972833212255,2142.7090909090907
1870000,0.6490573,1.999925e-05,2.465308,0.09346721,0.033188883,55.54844696574122,55.54844691331733,2637.469387755102
1875000,0.6517476,1.999925e-05,1.986464,0.11501036,0.03441629,48.85558778690305,48.855587759532874,1937.6760563380283
1880000,0.64918005,1.9999248e-05,1.971877,0.09372126,0.03453412,38.087269598732654,38.08726962198018,2044.7377049180327
1885000,0.71516794,1.9999248e-05,2.3347015,0.09179187,0.03552044,48.956737764330654,48.95673775859621,2115.9830508474574
1890000,0.7149662,1.9999245e-05,2.3656905,0.08473953,0.035704903,54.90949613014939,54.909496264415985,2398.3584905660377
1895000,0.67041236,1.9999243e-05,2.6552787,0.103170894,0.034805886,49.1777541627879,49.17775421168752,1888.873417721519
1900000,0.6871396,1.999924e-05,2.8601816,0.11983228,0.03548489,43.37549626764634,43.37549627896051,1570.911111111111
1905000,0.6832894,1.9999236e-05,3.232422,0.14061679,0.03546069,38.275300946932525,38.27530094694601,1150.302752293578
1910000,0.6747166,1.9999236e-05,3.0110433,0.13374247,0.034313392,38.93802341991349,38.93802346142558,1139.221052631579
1915000,0.70390105,1.9999234e-05,3.1585948,0.13758111,0.035675097,42.78467221232237,42.784672216731046,1310.5545454545454
1920000,0.71175516,1.9999234e-05,3.0820372,0.16745749,0.032892965,29.657272365539427,29.657272410214365,900.8947368421053
1925000,0.7563086,1.999923e-05,3.2890127,0.1460823,0.03500937,42.87166807716441,42.87166810860121,1302.0485436893205
1930000,0.71211916,1.9999228e-05,3.288756,0.14798516,0.03418712,40.66270061567072,40.662700692550544,1134.1120689655172
1935000,0.72158086,1.9999225e-05,3.405339,0.15097404,0.03459273,37.91865110190463,37.918651117904645,1115.27868852459
1940000,0.64395434,1.9999225e-05,3.4300642,0.16234674,0.033829205,33.095485952343246,33.095485970284294,915.3333333333334
1945000,0.5981093,1.9999221e-05,3.299494,0.19775407,0.035774153,28.944995703943874,28.944995705192255,764.0564971751412
1950000,0.63880664,1.9999221e-05,3.41056,0.1888604,0.033965312,30.327547146819068,30.327547161069365,850.2237762237762
1955000,0.63707346,1.999922e-05,3.4791794,0.16683625,0.03629969,30.885069860917117,30.88506987677959,859.55
1960000,0.7315157,1.9999217e-05,3.4440775,0.14331861,0.034938913,35.55240548833504,35.55240548006306,955.025641025641
1965000,0.7317587,1.9999216e-05,3.2937438,0.13094984,0.033599846,45.91179267813421,45.91179268797603,1257.8351648351647
1970000,0.79302084,1.9999212e-05,2.9349627,0.10145355,0.033343635,79.24982169223554,79.24982178998602,2297.0
1975000,0.78227437,1.9999208e-05,2.5180528,0.09332202,0.033763725,63.981257828650996,63.98125769077763,2265.3584905660377
1980000,0.75560117,1.9999208e-05,2.6320045,0.11299596,0.034821067,48.14584946137897,48.1458494844475,1770.4761904761904
1985000,0.735767,1.9999206e-05,2.4865568,0.105981976,0.03550416,42.31715937995392,42.31715939418322,1606.7826086956522
1990000,0.73218936,1.9999206e-05,2.4094357,0.103587426,0.034261864,52.414695525705234,52.41469542797832,1951.2388059701493
1995000,0.66480124,1.9999206e-05,2.4584112,0.116395116,0.035665665,35.567144261551725,35.56714432983768,1442.6382978723404
2000000,0.6889688,1.9999201e-05,2.4327152,0.112858035,0.03527463,43.17620959064923,43.17620957012635,1644.1733333333334
2005000,0.76478964,1.9999197e-05,2.4583669,0.1063728,0.03451156,40.95370722962611,40.953707283078586,1681.0579710144928
2010000,0.73647404,1.9999196e-05,2.388769,0.09306905,0.034904394,54.957869783899696,54.957869796889554,2110.9375
2015000,0.67980754,1.9999194e-05,2.516798,0.110550374,0.03478341,39.87848982622241,39.87848978414525,1572.144578313253
2020000,0.74661785,1.9999192e-05,3.0360277,0.120530725,0.03432894,42.88919903180795,42.88919900494044,1583.7045454545455
2025000,0.77372164,1.9999192e-05,3.2837622,0.13649349,0.03379439,43.910852784522525,43.91085283876396,1292.1770833333333
2030000,0.6895246,1.9999192e-05,3.0426166,0.13664375,0.035906617,47.51485179417241,47.51485178585949,1383.049504950495
2035000,0.7483886,1.9999188e-05,3.3165534,0.14724003,0.03647123,37.27768660431664,37.27768661219399,1099.9636363636364
2040000,0.73876023,1.9999185e-05,3.2821176,0.1389339,0.032655247,47.604914506510745,47.604914567945464,1325.9056603773586
2045000,0.76584756,1.9999181e-05,3.207805,0.118819885,0.034854762,42.496902589797976,42.49690257606835,1297.4
2050000,0.81388605,1.999918e-05,2.9522598,0.09793797,0.03546968,71.85793938722966,71.85793943693669,2077.35593220339
2055000,0.732266,1.9999177e-05,2.902302,0.10272906,0.03457001,59.19050767458975,59.19050771440806,1998.4383561643835
2060000,0.79103756,1.9999175e-05,3.0346742,0.10338274,0.0361539,54.98011690713786,54.980116966626625,1896.7758620689656
2065000,0.798422,1.9999175e-05,2.8754625,0.09480593,0.036338758,73.73731570886606,73.73731576347795,2283.7966101694915
2070000,0.7633579,1.9999175e-05,2.65461,0.1055654,0.033995304,64.97359910663272,64.97359907390646,2180.875
2075000,0.78961223,1.999917e-05,3.0658095,0.13505575,0.037146784,42.28441553024365,42.28441558889315,1532.3978494623657
2080000,0.7648063,1.9999168e-05,3.2258227,0.13944152,0.033820506,45.86076608498237,45.86076601660044,1322.1684210526316
2085000,0.76154715,1.9999166e-05,3.3394446,0.14861995,0.035237048,42.556603423376444,42.55660336157398,1197.8347826086956
2090000,0.72705525,1.9999165e-05,3.3165963,0.15424173,0.03390559,37.54785165456997,37.547851679314995,1032.6640625
2095000,0.69593567,1.9999163e-05,3.2819717,0.1740424,0.035024177,28.143953426576378,28.14395338485891,796.4756097560976
2100000,0.67300475,1.9999161e-05,3.2663953,0.17465796,0.03414931,28.166312169807497,28.166312138682997,805.4791666666666
2105000,0.6164219,1.999916e-05,3.3954391,0.18514314,0.034680597,28.42789176185301,28.427891754261008,811.0122699386503
2110000,0.63593525,1.999916e-05,3.456924,0.17795338,0.036573045,31.500251428913447,31.500251497899637,843.8552631578947
2115000,0.66747546,1.9999154e-05,3.1645262,0.17957258,0.035637446,36.774677815833094,36.77467781727258,996.6766917293234
2120000,0.67538327,1.999915e-05,3.092132,0.14895187,0.036084224,32.590243541100065,32.59024356623279,1024.7304347826087
2125000,0.6726388,1.999915e-05,2.5582674,0.12177939,0.032517534,45.695934344232086,45.6959344490994,1347.5066666666667
2130000,0.6810697,1.9999148e-05,2.854424,0.1252767,0.03396174,41.034724546708986,41.03472460082172,1576.8791208791208
2135000,0.637243,1.9999146e-05,2.9770129,0.13504611,0.033483144,42.028095106067454,42.028095237530444,1305.2121212121212
2140000,0.695843,1.9999146e-05,2.7306287,0.14995904,0.0331239,39.24891614297159,39.24891623443649,1186.377358490566
2145000,0.64788204,1.9999143e-05,2.4140947,0.112859435,0.034322713,43.519028518106914,43.51902849551243,1590.921052631579
2150000,0.69219726,1.999914e-05,2.7831633,0.11108801,0.03536383,43.73051591288425,43.730515978685325,1751.909090909091
2155000,0.7963555,1.9999137e-05,3.2464013,0.11405942,0.036467593,63.49082832416305,63.490828386706056,2036.1666666666667
2160000,0.721117,1.9999134e-05,3.4128752,0.13290907,0.034011334,41.64591784288509,41.645917874670666,1204.6509433962265
2165000,0.73485625,1.9999134e-05,3.5024874,0.15440369,0.031621274,41.003170770849906,41.00317081926439,1092.4913793103449
2170000,0.67590535,1.9999134e-05,3.489506,0.15673634,0.035100546,38.20208248097116,38.20208248725643,1039.2014925373135
2175000,0.70387644,1.9999132e-05,3.417817,0.14909193,0.0345811,36.76527004735132,36.76527003708296,976.8495575221239
2180000,0.71270555,1.999913e-05,3.4833863,0.15908194,0.03328981,39.49847511368901,39.49847502010248,1088.5
2185000,0.7035915,1.9999128e-05,3.4659312,0.17336684,0.035315376,39.73285932705666,39.732859338056926,1040.7846153846153
2190000,0.63433444,1.9999123e-05,3.381109,0.1686744,0.033251632,29.417365458504907,29.41736549350533,836.8206896551724
2195000,0.6084293,1.999912e-05,3.2902844,0.18569782,0.033730175,29.825694923973916,29.82569495966084,781.3176470588236
2200000,0.5989964,1.999912e-05,3.365346,0.17606853,0.033981215,29.57236281831203,29.572362836286228,838.0344827586207
2205000,0.65172607,1.999912e-05,3.0145504,0.1703984,0.034415465,34.95667756397056,34.956677504318726,925.9253731343283
2210000,0.6141241,1.9999117e-05,2.9454124,0.17354032,0.034700077,29.029923955124104,29.029924049243753,1013.7578125
2215000,0.55677414,1.9999115e-05,2.2836125,0.1562953,0.033850394,27.80544667654114,27.805446671056625,884.1438356164383
2220000,0.5522755,1.999911e-05,1.7903309,0.10774987,0.034691118,24.24203983539726,24.24203980137736,1166.0232558139535
2225000,0.5902706,1.999911e-05,2.1390626,0.11573982,0.035064083,26.71782910593255,26.717829178151447,1434.3222222222223
2230000,0.6063721,1.9999105e-05,2.1131954,0.10425705,0.034713347,41.406618434837426,41.4066185398876,1711.5774647887324
2235000,0.52986306,1.9999105e-05,1.9961554,0.10648025,0.034947567,36.97287624735119,36.972876225686115,1625.204081632653
2240000,0.48189223,1.9999105e-05,2.0019996,0.1328481,0.03336664,17.389600213097204,17.38960021107041,823.7534246575342
2245000,0.5073618,1.9999101e-05,1.940735,0.12255403,0.035163242,24.67725685801422,24.67725686901037,1055.4031007751937
