Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
0,0.32263872,0.0001999909,3.3914952,7.693497219546274,7.693497312911032,279.8181818181818
0,0.32802093,0.0001999909,3.4700534,8.782369221358195,8.78236924979849,343.17391304347825
0,0.35438308,0.0001999909,3.5046399,19.253130568877648,19.253130747373163,539.6315789473684
0,0.35256267,0.0001999909,3.4115663,20.52054306721714,20.520543147075006,542.5
0,0.3460132,0.0001999909,3.5367734,10.151536267029588,10.151536156883413,368.0
0,0.30654967,0.0001999909,3.2873483,58.57261231269998,58.57261222251056,1287.25
0,0.29167712,0.0001999909,3.5582776,16.38333298219368,16.383333006037674,523.875
0,0.32926354,0.0001999909,3.3969486,13.999389879891407,13.99938979629528,421.0
0,0.33058178,0.0001999909,3.3358052,5.282405233857307,5.282405216913916,214.0909090909091
0,0.33037767,0.0001999909,3.1776712,19.962418117250007,19.962417951946463,552.3333333333334
0,0.3200407,0.0001999909,3.4210281,59.714133803210245,59.71413402244345,1343.3658536585365
0,0.2773149,0.0001999909,3.3034592,8.154407390393317,8.154407386233146,291.9375
0,0.3238649,0.0001999909,3.4686637,15.173619228282146,15.17361931006749,512.4285714285714
0,0.31583223,0.0001999909,3.3504987,16.097770917822015,16.09777091741303,447.8181818181818
0,0.32588565,0.0001999909,3.363195,11.014249071772946,11.01424910016847,386.8421052631579
0,0.3195733,0.0001999909,3.3677945,62.97263496051519,62.972635150048895,1384.5897435897436
0,0.34766755,0.0001999909,3.3029275,10.642843095289374,10.642843074016003,350.1363636363636
0,0.35043427,0.0001999909,3.1848705,13.464578563258762,13.46457868105201,397.95238095238096
0,0.36420277,0.0001999909,3.1734674,12.846517462283373,12.846517330088545,446.125
0,0.3452036,0.0001999909,3.0045624,21.396770468124977,21.396770526610872,540.6923076923077
0,0.30686086,0.0001999909,3.2689872,57.984271109058724,57.98427101569668,1519.4634146341464
0,0.3069339,0.0001999909,3.4745858,9.911607627756894,9.911607673925813,363.63157894736844
0,0.3479364,0.0001999909,3.3631706,8.781758857518435,8.78175890265632,317.96
0,0.3316789,0.0001999909,3.3347445,9.78295051424127,9.782950506504436,348.3157894736842
0,0.34070805,0.0001999909,3.1568656,18.88587076997473,18.885870692303538,488.9047619047619
0,0.30603027,0.0001999909,3.460723,68.90303060154298,68.90303054522242,1617.6285714285714
0,0.31691366,0.0001999909,3.4578533,8.581252926650146,8.581252958209157,329.125
0,0.33540487,0.0001999909,3.4931805,16.014167497273196,16.01416760917577,476.40909090909093
0,0.31638947,0.0001999909,3.4427698,7.927321357010253,7.927321340193446,291.0344827586207
0,0.34304467,0.0001999909,3.4439855,9.798586627654732,9.798586650430025,339.65
0,0.31395802,0.0001999909,3.2861643,64.2103159639053,64.21031596901408,1385.9
0,0.3086572,0.0001999909,3.3928497,9.615047708153725,9.615047731423783,353.85
0,0.3169566,0.0001999909,3.4115455,10.36949301617486,10.36949297598481,352.07142857142856
0,0.3301996,0.0001999909,3.4142551,34.73399832603686,34.733998447877,827.2352941176471
