Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
570000,0.8608796,1.9999772e-05,3.5021598,0.12868576,0.03206225,51.57216284093783,51.572162880909126,1417.8247422680413
575000,0.88381,1.9999772e-05,3.5377922,0.109965004,0.034848943,51.08548322310308,51.085483363655385,1372.2857142857142
580000,0.8962921,1.999977e-05,3.4333234,0.11408828,0.034918636,64.69938988679247,64.69938996753831,1742.6341463414635
585000,0.9029564,1.9999767e-05,3.6344562,0.089532614,0.032870192,60.42359425843346,60.42359418514783,1750.9803921568628
590000,0.9335578,1.9999763e-05,3.6479895,0.101847164,0.034606475,81.00109626952973,81.00109631219561,2179.4444444444443
595000,0.843439,1.9999761e-05,3.6024559,0.12556866,0.0362277,53.92026269398254,53.92026274771816,1406.3131313131314
600000,0.8802717,1.9999761e-05,3.537554,0.12954023,0.034680985,47.57141629487953,47.571416301397335,1272.939393939394
605000,0.9630921,1.999976e-05,3.5500796,0.088169396,0.033868674,58.78731952333137,58.78731959247112,1623.6666666666667
610000,0.8671401,1.9999758e-05,3.5430813,0.116883755,0.032544088,69.087940795081,69.0879407824851,1840.25
615000,0.86063516,1.9999758e-05,3.6712673,0.10067628,0.034171883,70.64377739469549,70.64377745516316,1865.060606060606
620000,0.81964123,1.9999752e-05,3.6498055,0.12012094,0.03388341,64.21438961563472,64.21438975569866,1667.6913580246915
625000,0.882343,1.9999748e-05,3.6960447,0.10333324,0.035266496,65.29433009357138,65.29433009605707,1687.485294117647
630000,0.8830678,1.9999745e-05,3.6649113,0.092926115,0.03576065,77.99217376652463,77.99217370740199,2123.155172413793
635000,0.8646219,1.9999745e-05,3.5502267,0.087015934,0.035163403,86.32228626107627,86.32228645620582,2332.1454545454544
640000,0.8495834,1.9999745e-05,3.531292,0.11156936,0.03349906,72.61114173568785,72.61114169987405,1967.0555555555557
645000,0.87479705,1.9999743e-05,3.6428795,0.12214732,0.03320207,58.65480087222041,58.65480085487021,1591.5
650000,0.91004306,1.9999743e-05,3.5856812,0.0964426,0.034555893,64.62693978153484,64.62693979927599,1806.8028169014085
655000,0.93055683,1.999974e-05,3.52001,0.08876289,0.034565322,81.38221429822886,81.38221422827961,2196.2608695652175
660000,0.87065995,1.9999736e-05,3.5764155,0.09689826,0.036566786,87.31953757504623,87.31953763168812,2471.5087719298244
665000,0.9232467,1.9999734e-05,3.533212,0.094562165,0.035418164,86.25806243802751,86.25806242845195,2326.85
670000,0.8972137,1.999973e-05,3.4360032,0.09890985,0.033539012,73.99043048794071,73.99043047100923,2091.1666666666665
675000,0.86872166,1.999973e-05,3.4240026,0.08079016,0.03517993,80.78863873782878,80.78863872605893,2263.0
680000,0.8353105,1.9999728e-05,3.5545735,0.09298908,0.034918386,88.629839184651,88.62983927019121,2475.0
685000,0.8854999,1.9999728e-05,3.6077838,0.10362864,0.034940336,55.88858777954929,55.88858794612278,1505.0526315789473
690000,0.912704,1.9999725e-05,3.5335023,0.08265566,0.03364437,77.97593557475894,77.97593562332301,2170.537037037037
695000,0.8189156,1.9999721e-05,3.3922951,0.09746388,0.035831578,67.56260787937286,67.56260789151753,1900.6216216216217
700000,0.9150463,1.999972e-05,3.450265,0.07843417,0.034119464,76.66735583802928,76.66735580839513,2128.521739130435
705000,0.89686936,1.9999716e-05,3.4993718,0.0955138,0.036039166,84.95784072682727,84.95784084835933,2421.125
710000,0.9786748,1.9999716e-05,3.4588647,0.08965623,0.032769132,69.88750255954537,69.88750269357614,1910.0727272727272
715000,0.94983673,1.9999714e-05,3.4464688,0.094270006,0.034991268,78.5429600108041,78.54296009015196,2232.5151515151515
720000,0.90468943,1.9999712e-05,3.4961128,0.096802264,0.03504849,74.31188455083701,74.31188458875334,2068.958904109589
725000,0.9820243,1.999971e-05,3.5843847,0.11022126,0.03600793,55.18531749366472,55.185317559683746,1508.263888888889
730000,0.979904,1.999971e-05,3.5357602,0.09964735,0.03482,68.72147009480183,68.72147018960341,1905.6060606060605
735000,0.9597908,1.9999703e-05,3.4404287,0.10348304,0.036338683,60.1730488812992,60.17304894133916,1642.0263157894738
740000,1.0290493,1.9999701e-05,3.38292,0.0838277,0.034903757,84.59882854104464,84.59882868397322,2394.3207547169814
745000,0.9764574,1.9999701e-05,3.324196,0.08671546,0.03317858,77.15468838263769,77.1546883100748,2281.078125
750000,0.91889495,1.9999701e-05,3.3729942,0.10549763,0.03554419,54.83580168515821,54.83580167534624,1584.860759493671
755000,0.9806422,1.9999698e-05,3.384499,0.08974306,0.03618528,73.08317123473653,73.08317125495411,1996.6774193548388
760000,0.9647261,1.9999698e-05,3.4201608,0.077902034,0.034658622,75.01519029473468,75.0151904454464,2178.714285714286
765000,0.8508629,1.9999694e-05,3.4790616,0.1108269,0.034533888,65.04931770487035,65.04931782708671,1823.6808510638298
770000,0.90566677,1.9999692e-05,3.5409071,0.117902964,0.034106474,46.773275076777914,46.773275131713135,1270.4606741573034
775000,0.9895345,1.9999688e-05,3.5137844,0.10694771,0.034342706,57.6924334448076,57.69243345624642,1577.578947368421
780000,1.0020641,1.9999688e-05,3.4778323,0.09994748,0.032563422,67.13743972255136,67.13743971285601,1875.75
785000,1.03784,1.9999687e-05,3.4886622,0.088348664,0.0335001,78.68204640507422,78.68204642642787,2173.1296296296296
790000,1.0845703,1.9999687e-05,3.4373827,0.08521064,0.032740217,72.92528910751929,72.92528914020745,2095.7719298245615
795000,1.0013989,1.9999687e-05,3.381742,0.07778693,0.034686856,81.58792514115888,81.58792514212746,2362.754716981132
800000,0.9924206,1.999968e-05,3.3297722,0.08169829,0.035147376,86.7261637098944,86.72616373491991,2470.2884615384614
805000,1.0614843,1.999968e-05,3.3259554,0.0691063,0.035434783,104.26576749574807,104.26576759542081,3041.5333333333333
810000,0.88480145,1.9999676e-05,3.3216593,0.119103804,0.03344626,54.13225411104433,54.13225415823999,1605.3535353535353
815000,0.94554806,1.9999674e-05,3.501869,0.085549235,0.032390103,62.97648837851981,62.97648838049631,1652.2037037037037
820000,0.8755409,1.999967e-05,3.5165455,0.10846364,0.035334587,68.1934352029115,68.19343521319983,1908.4625
825000,0.99833786,1.999967e-05,3.4862165,0.095469795,0.033896554,74.35589958172291,74.3558997260642,2056.56
830000,0.9920024,1.999967e-05,3.4327743,0.08973885,0.033578705,98.69893070344848,98.69893079590831,2825.777777777778
835000,0.92788917,1.9999668e-05,3.5109117,0.079282604,0.034210153,70.17678728744748,70.17678726958428,1997.1290322580646
840000,0.9045043,1.9999665e-05,3.426324,0.10454757,0.0368513,65.12294890234868,65.12294885396733,1794.6923076923076
845000,0.9676248,1.9999661e-05,3.421395,0.104766436,0.035749752,61.15910697164568,61.15910706606379,1717.2567567567567
850000,0.9245229,1.999966e-05,3.4924238,0.099287935,0.032308098,62.88852451948656,62.8885245809392,1759.1805555555557
855000,0.9704091,1.999966e-05,3.5619655,0.08135725,0.034493465,76.70842812686502,76.70842798890811,2076.8245614035086
860000,0.9321873,1.9999656e-05,3.4839668,0.0863165,0.03282885,71.78150732372887,71.781507490991,2032.65625
865000,0.9904253,1.9999656e-05,3.3857327,0.088834904,0.03396669,67.30416946428066,67.30416956194705,1911.9636363636364
870000,0.9473522,1.9999654e-05,3.405227,0.080444686,0.03628944,86.57175485972772,86.57175485028999,2433.6140350877195
875000,0.97340673,1.9999652e-05,3.3728476,0.07907706,0.034169745,83.38200372633226,83.38200392195297,2361.2830188679245
880000,0.8826678,1.9999647e-05,3.3869107,0.10404573,0.034208614,58.97727679146661,58.97727677007829,1702.0555555555557
885000,0.860883,1.9999645e-05,3.4750473,0.12222716,0.03551125,47.214690695543375,47.214690637143384,1300.152380952381
890000,0.8922084,1.9999645e-05,3.494408,0.11427649,0.036281757,51.61126982416756,51.61126984488253,1398.3734939759036
895000,0.9038465,1.9999643e-05,3.5050392,0.10888387,0.033400737,50.25160757731646,50.251607675563356,1397.5
900000,0.9644656,1.9999641e-05,3.537496,0.09638388,0.03483795,60.8442979878746,60.84429799258733,1607.796875
905000,0.99096507,1.999964e-05,3.5415845,0.094646156,0.037490215,91.6926516319625,91.69265172282462,2491.0
910000,0.9460082,1.9999638e-05,3.556101,0.08760455,0.032604817,72.67663811333477,72.67663804161809,2042.0714285714287
915000,0.8835318,1.9999632e-05,3.5169446,0.0928931,0.032612234,80.22234411972265,80.22234419821692,2144.9206349206347
920000,0.94888544,1.999963e-05,3.5795846,0.096710436,0.035456516,67.05269510733108,67.0526951552508,1854.8153846153846
925000,1.0490755,1.9999628e-05,3.4207902,0.08040528,0.03518049,80.1837584732035,80.18375864069402,2279.2631578947367
930000,0.96079373,1.9999628e-05,3.3556702,0.07324315,0.033678293,77.4681434883332,77.46814339007115,2204.056603773585
935000,0.91514844,1.9999627e-05,3.5508277,0.09494677,0.031488527,85.40643270205587,85.40643279572272,2357.1774193548385
940000,0.89652306,1.9999627e-05,3.5680883,0.09294128,0.033254564,70.36203732307662,70.36203744584182,1884.1818181818182
945000,0.864434,1.9999623e-05,3.5730653,0.0970864,0.034288943,66.41989526972175,66.41989529808338,1819.4714285714285
950000,1.0194243,1.9999621e-05,3.5031884,0.07783168,0.033774547,90.14374115876853,90.14374132730421,2427.7659574468084
955000,0.9690033,1.9999618e-05,3.4510026,0.08833966,0.033156574,78.0100855216168,78.01008553577185,2201.2028985507245
960000,1.0812902,1.9999614e-05,3.2758718,0.08138433,0.033853184,69.36971505052584,69.36971504135047,2104.64406779661
965000,0.9937496,1.9999614e-05,3.263302,0.08452892,0.035647713,63.61071399497715,63.61071394571208,1851.909090909091
970000,0.8883701,1.9999612e-05,3.2928655,0.10039104,0.032134,56.29636300945764,56.29636300558038,1663.8
975000,0.9666996,1.9999612e-05,3.4147472,0.08315904,0.033660516,66.13821698887453,66.1382169501268,1850.741935483871
980000,1.0083853,1.9999608e-05,3.2775087,0.07945848,0.03461488,85.00429789033139,85.00429796681311,2486.1132075471696
985000,0.95348495,1.9999605e-05,3.377791,0.08566031,0.033922732,69.25019897629431,69.2501990465968,1971.953125
990000,0.95611495,1.9999603e-05,3.4292896,0.091973044,0.03492169,66.92072584144246,66.92072578364336,1941.1690140845071
995000,0.9320125,1.99996e-05,3.4633925,0.08649144,0.03367225,64.66039645561918,64.66039644037166,1820.1475409836066
1000000,1.0825559,1.99996e-05,3.369714,0.061485555,0.03474695,92.11063942637963,92.11063940191373,2582.4358974358975
1005000,1.1698304,1.99996e-05,2.922617,0.06463984,0.035476256,101.4827908712494,101.4827910113225,3354.2549019607845
1010000,0.864786,1.9999596e-05,3.1140418,0.10097894,0.033523332,49.98288628645241,49.98288631972259,1563.5113636363637
1015000,0.8100724,1.9999596e-05,3.4314332,0.10335167,0.033924744,54.28992584856545,54.28992589238039,1490.341463414634
1020000,0.8661592,1.9999594e-05,3.5777273,0.08080167,0.033314634,75.24115619757052,75.24115621093675,2054.5862068965516
1025000,0.83172804,1.9999588e-05,3.595417,0.10626381,0.03529335,65.78653732920066,65.78653734905818,1783.9
1030000,0.8290751,1.9999588e-05,3.5875776,0.113990456,0.03392764,53.34440736349891,53.34440742712684,1437.164705882353
1035000,0.88745224,1.9999585e-05,3.5183463,0.102175005,0.03610095,55.00591064654291,55.00591074850602,1471.3625
1040000,0.89666134,1.9999585e-05,3.4556909,0.09933182,0.035002112,68.61704590075927,68.6170459496559,1883.0675675675675
1045000,0.90772384,1.9999581e-05,3.3432188,0.09035614,0.03351748,62.317630903446116,62.31763096024602,1804.828125
1050000,0.9487479,1.9999581e-05,3.3850982,0.088959984,0.03552942,67.00015302015275,67.00015302649379,1944.7586206896551
1055000,0.9615977,1.999958e-05,3.3362205,0.08648806,0.03468289,84.1513501430265,84.15135017822146,2424.7833333333333
1060000,0.92443633,1.9999576e-05,3.3692515,0.091650985,0.03222243,66.63814239014886,66.63814242139105,1924.4925373134329
1065000,0.75686574,1.9999572e-05,3.4078221,0.10893685,0.034299497,57.0758529339436,57.075852972164746,1593.7472527472528
1070000,0.75715,1.9999572e-05,3.5480835,0.10313746,0.034566846,59.96139757832648,59.96139766935589,1610.6707317073171
1075000,0.77424574,1.999957e-05,3.613352,0.11436134,0.031917207,51.50645193273638,51.506451897633504,1349.1851851851852
1080000,0.8118574,1.999957e-05,3.6084423,0.09941691,0.0336194,66.89522555942686,66.89522567821004,1797.3661971830986
1085000,0.7669266,1.9999567e-05,3.6861017,0.101511985,0.03528968,71.20296033418605,71.2029603388866,1872.2571428571428
1090000,0.7836645,1.9999567e-05,3.6140976,0.10379152,0.034776732,66.04253536353066,66.04253544602146,1733.890410958904
1095000,0.82691956,1.9999563e-05,3.616537,0.09692022,0.034750033,70.17317826534385,70.17317829408957,1901.4179104477612
1100000,0.7664021,1.9999561e-05,3.6040356,0.10172584,0.034661528,61.60203648189704,61.60203657201671,1648.8533333333332
1105000,0.89551955,1.9999557e-05,3.5415933,0.092224695,0.0326777,76.75738904333363,76.75738900183676,2119.866666666667
1110000,0.89783436,1.9999557e-05,3.433152,0.08471711,0.03251239,70.92290430667775,70.92290451538415,2054.1481481481483
1115000,0.8038547,1.9999556e-05,3.4237516,0.09524547,0.034159753,75.67767283174076,75.67767285617735,2096.8714285714286
1120000,0.81026024,1.9999556e-05,3.5296555,0.10361379,0.034206923,58.27752149094724,58.27752147599191,1638.013888888889
1125000,0.8299074,1.9999554e-05,3.5597384,0.09778591,0.03501895,78.65537946163744,78.65537961579054,2139.8840579710145
1130000,0.7284804,1.9999547e-05,3.5414093,0.11740683,0.034432855,58.07803066191805,58.07803066213853,1533.2209302325582
1135000,0.84705466,1.9999547e-05,3.6507556,0.07714877,0.03336491,62.4882748723435,62.48827490136247,1670.0217391304348
1140000,0.8499176,1.9999543e-05,3.6503646,0.07847746,0.032498695,103.75598449822058,103.75598450702596,2779.1052631578946
1145000,0.8081163,1.9999543e-05,3.5590394,0.113528796,0.034723263,66.12209013049922,66.12209017091622,1808.5975609756097
1150000,0.8060677,1.999954e-05,3.513894,0.11604109,0.03385802,56.315114420288324,56.31511429068944,1574.125
