Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
0,0.6387241,0.00019999359,1.0628029,51.01053376381214,51.01053406280027,1333.3846153846155
0,0.6466173,0.00019999359,0.82578975,28.0523089915514,28.052309000509567,870.9444444444445
0,0.67923135,0.00019999359,2.6930535,31.692500705623793,31.6925006659551,1080.4074074074074
0,0.69696254,0.00019999359,2.9037812,29.972056254992882,29.972056335732358,929.4
0,0.66859496,0.00019999359,2.7662668,15.792088040461143,15.79208801461804,617.5
0,0.6340303,0.00019999359,2.0045002,27.591995437384437,27.59199533042597,840.8421052631579
0,0.6381997,0.00019999359,1.5377393,56.101573125991436,56.10157285520253,1402.0
0,0.6889544,0.00019999359,2.7316027,36.421176736393285,36.42117659188213,1123.7096774193549
0,0.6842959,0.00019999359,3.010287,17.85683570376464,17.85683583997528,634.1428571428571
0,0.6439027,0.00019999359,2.236816,26.89170907884836,26.891709302114972,833.9333333333333
0,0.62562656,0.00019999359,1.9395199,41.06253226182889,41.06253214638727,1058.8125
0,0.6106182,0.00019999359,0.66674924,57.19156789508733,57.19156809982687,1452.1818181818182
0,0.6831232,0.00019999359,2.8416972,31.053607709356584,31.053607761786978,1037.34375
0,0.6849214,0.00019999359,2.6165767,25.034776028245687,25.034775908210577,896.0
0,0.6499777,0.00019999359,3.151511,26.9107156033543,26.910715461616004,897.8181818181819
0,0.6432376,0.00019999359,3.0108435,43.835646025137976,43.83564611138905,1208.5
0,0.66754884,0.00019999359,2.9752324,32.835669244173914,32.8356692322788,931.9375
0,0.70367795,0.00019999359,3.0199604,39.72623560173171,39.72623574102034,1031.2571428571428
0,0.6622462,0.00019999359,2.936322,26.580882914763475,26.580882861706122,812.4285714285714
0,0.66654676,0.00019999359,2.8700702,37.60888250470161,37.60888257281466,1070.8
0,0.6643728,0.00019999359,2.8262887,38.360703244140105,38.36070338406133,1111.5714285714287
0,0.65548474,0.00019999359,2.4765415,41.59326750296168,41.593267457819564,1147.0
0,0.7092689,0.00019999359,2.8975604,32.5281179506475,32.52811801414941,931.6538461538462
0,0.6431277,0.00019999359,2.3725233,37.765713932759624,37.765713891386305,989.6470588235294
0,0.65750074,0.00019999359,1.7657177,17.273791113744178,17.27379119424589,628.6666666666666
0,0.654125,0.00019999359,1.2066491,29.882909391541034,29.88290944098583,891.6875
0,0.61692953,0.00019999359,0.7223598,31.000486343034677,31.000486370692734,958.3571428571429
0,0.6964107,0.00019999359,2.755063,37.40018503443183,37.400185107913494,1232.8666666666666
0,0.69208634,0.00019999359,2.9224396,19.657394138588145,19.65739418157777,709.3636363636364
0,0.64321065,0.00019999359,2.6401334,24.882644113322552,24.88264418611681,839.2727272727273
0,0.6192506,0.00019999359,1.9578694,44.98376470210496,44.983764639990184,1214.375
0,0.6188998,0.00019999359,0.8012504,48.24442491823664,48.24442476009528,1283.6153846153845
0,0.69900185,0.00019999359,2.892283,37.79846606887877,37.79846596650894,1169.5
0,0.6845513,0.00019999359,2.8552926,19.475927708936588,19.475927787599307,689.1428571428571
0,0.6431013,0.00019999359,2.2215672,34.97305648339292,34.97305653245054,949.5
0,0.6475152,0.00019999359,1.0735024,28.767635826207698,28.767635803676786,835.1333333333333
0,0.6039729,0.00019999359,0.023964815,26.544568137350407,26.544568021239932,823.5454545454545
0,0.6919497,0.00019999359,2.7384796,40.94195069537005,40.94195056984851,1231.3529411764705
0,0.6923471,0.00019999359,2.9508047,26.513811324130405,26.513811258339544,866.7272727272727
0,0.66828954,0.00019999359,3.074742,27.837409034903562,27.837409191696356,886.0
0,0.66521597,0.00019999359,2.6501637,32.81887509660529,32.81887499736006,965.3571428571429
0,0.64683056,0.00019999359,1.9623008,40.4919476993382,40.491947662576955,1150.25
0,0.6848104,0.00019999359,3.0012138,44.102169765760344,44.10216986667607,1228.4193548387098
0,0.7036985,0.00019999359,3.0563326,18.293759738453307,18.293759648228423,655.3076923076923
0,0.6535015,0.00019999359,3.0242023,39.14562665869792,39.145626479329074,1089.9333333333334
0,0.66774845,0.00019999359,2.9532547,33.467635270311604,33.46763517557479,1031.9444444444443
0,0.6639319,0.00019999359,3.1574495,36.4830881635348,36.48308787384306,998.7333333333333
0,0.7133867,0.00019999359,3.019824,33.37000940905677,33.3700093265841,880.3611111111111
0,0.6863268,0.00019999359,2.7526128,20.121471441467293,20.121471442799603,732.5
0,0.6714225,0.00019999359,3.0537097,28.508184822741896,28.50818496068763,852.875
0,0.66639185,0.00019999359,2.959463,26.073138998104977,26.07313888163928,842.4615384615385
0,0.6732982,0.00019999359,3.0222738,34.85627235402353,34.8562725706835,1039.875
0,0.69754106,0.00019999359,3.0303419,38.47242973987287,38.472429637485476,996.0882352941177
0,0.69124645,0.00019999359,2.7583196,21.775348575164873,21.775348612828186,914.6666666666666
0,0.6647222,0.00019999359,2.8345702,28.33813131848971,28.338131456178456,921.8333333333334
0,0.6385005,0.00019999359,3.0693276,32.308973104293855,32.308973204981676,933.2142857142857
0,0.67426646,0.00019999359,2.9709358,35.41251663757222,35.412516569098365,1047.5
0,0.6937792,0.00019999359,2.9880114,50.62016865505527,50.62016875013046,1279.7333333333333
0,0.693839,0.00019999359,2.8917313,18.077569775748998,18.077569833018146,694.0
0,0.63254446,0.00019999359,2.3067088,30.565554092364277,30.565554315262595,856.1176470588235
0,0.6172661,0.00019999359,1.7313936,30.76426436708254,30.764264623732448,871.8823529411765
0,0.61932135,0.00019999359,1.2364621,36.03942421427928,36.03942397700155,1054.125
0,0.7051132,0.00019999359,2.8776042,34.009838118816596,34.009838300115234,1047.607142857143
0,0.6625823,0.00019999359,2.4514751,30.141906577520647,30.141906539015647,984.6923076923077
0,0.6522663,0.00019999359,3.0600307,25.975810883965874,25.975810956345672,808.3571428571429
0,0.6623324,0.00019999359,2.8110213,45.93601155358677,45.936011494227294,1216.4166666666667
0,0.6585476,0.00019999359,2.9392586,17.9075778482052,17.90757778903281,669.3076923076923
0,0.69502145,0.00019999359,3.0491936,34.189872675109655,34.18987263964624,880.53125
0,0.648958,0.00019999359,2.9944806,17.39708771430222,17.397087836693704,622.9285714285714
0,0.62516564,0.00019999359,2.994552,25.943468395154923,25.943468293540604,801.0
0,0.6364508,0.00019999359,3.1175787,39.14542080787942,39.14542079846239,1065.8125
0,0.66145265,0.00019999359,2.9680576,44.41679917720871,44.4167990682391,1123.0
0,0.7041804,0.00019999359,2.875862,41.73532229903395,41.735322311725696,1107.1851851851852
0,0.6871508,0.00019999359,2.9148915,19.756306481175123,19.756306539179604,749.0
0,0.64627135,0.00019999359,3.0209444,37.67024379720291,37.67024385639161,1088.9166666666667
0,0.64525217,0.00019999359,2.9043765,17.926481555898985,17.926481643505486,656.4
0,0.6581499,0.00019999359,3.0392442,19.338097411153072,19.338097329659323,685.5882352941177
0,0.6559782,0.00019999359,3.046469,63.56135087062915,63.5613509497103,1578.9666666666667
0,0.6672716,0.00019999359,2.9312918,41.70076178604116,41.70076172441785,1095.3333333333333
0,0.63389695,0.00019999359,2.135144,18.27752811362346,18.27752811052684,660.4
0,0.6292665,0.00019999359,1.7095159,30.435156190000914,30.435156186958572,889.1764705882352
0,0.6210341,0.00019999359,1.357843,14.543222491939863,14.543222439873716,518.2
0,0.6988192,0.00019999359,2.7153585,42.35177542077791,42.35177534835743,1197.0833333333333
0,0.6609482,0.00019999359,2.9616807,18.635236891219392,18.63523691036869,641.5625
0,0.64873016,0.00019999359,2.8965175,19.006770916748792,19.006770845721945,659.3125
0,0.66431516,0.00019999359,3.011104,39.17252401049648,39.172523878979355,1035.0
0,0.646442,0.00019999359,3.0789971,34.506479792296886,34.50647988544252,1047.9166666666667
0,0.67533094,0.00019999359,2.929998,37.3162353629919,37.316235381131946,957.8055555555555
0,0.6556096,0.00019999359,2.9408011,24.747483796225143,24.747483622448655,825.8461538461538
0,0.64983976,0.00019999359,3.0960078,32.86849196123726,32.86849202825721,893.0588235294117
0,0.69133455,0.00019999359,2.7301824,41.78151764188494,41.78151737072507,1102.357142857143
0,0.642402,0.00019999359,2.3679087,35.51538508651512,35.51538505525549,1109.4285714285713
0,0.6923988,0.00019999359,2.998597,38.64587115436526,38.64587107518668,1031.392857142857
0,0.65670556,0.00019999359,2.7142472,23.40515621122904,23.40515611032859,806.75
0,0.6853147,0.00019999359,3.028282,25.021241054798548,25.021241071513103,819.1538461538462
0,0.66622216,0.00019999359,2.96738,37.264283755081976,37.26428359556148,1024.1176470588234
0,0.6542991,0.00019999359,2.985394,59.75912723532663,59.75912731040968,1542.8461538461538
0,0.690825,0.00019999359,2.9070458,30.407629888737574,30.407629919714964,870.65625
0,0.6657821,0.00019999359,3.0217466,26.847295000450686,26.84729494528321,803.625
0,0.63811815,0.00019999359,2.9449606,25.03154156729579,25.031541356977556,778.3125
0,0.6638046,0.00019999359,3.0130198,29.768320959620176,29.768320879742713,839.45
0,0.6818906,0.00019999359,2.9236376,26.4050165746361,26.40501646626849,816.55
0,0.7151503,0.00019999359,2.8972552,30.733387326976906,30.733387325616402,877.3055555555555
0,0.6416211,0.00019999359,2.761353,17.022405073046684,17.022405110083582,577.0833333333334
0,0.6100119,0.00019999359,1.4292264,25.060861811041832,25.060861709969025,764.35
0,0.6018451,0.00019999359,0.3751446,19.214837765693666,19.214837721576487,650.0
0,0.5910134,0.00019999359,-0.4737335,38.588816806674004,38.58881687090616,1042.5714285714287
0,0.6990296,0.00019999359,2.6536999,47.705694523465354,47.705694467364424,1418.40625
0,0.67186534,0.00019999359,2.9508786,20.720662382245063,20.720662418946084,763.8
0,0.66304034,0.00019999359,3.0019684,20.61536344749232,20.615363382925352,741.8
0,0.65297145,0.00019999359,2.893907,31.010644420265006,31.010644287876577,975.0
0,0.6535104,0.00019999359,3.1406565,36.19943823124326,36.199438213736094,1028.3809523809523
0,0.69563425,0.00019999359,3.1564884,44.556010456936015,44.55601057873154,1129.0645161290322
0,0.6688281,0.00019999359,3.0263038,19.67838917663321,19.67838927018888,718.3
0,0.6554856,0.00019999359,3.0043502,31.06146605738572,31.06146607342131,922.2142857142857
0,0.64286184,0.00019999359,2.9011679,39.2746947672632,39.27469491256765,1149.388888888889
0,0.6665081,0.00019999359,2.9591053,40.35864635184407,40.35864616315798,1077.0555555555557
0,0.7219078,0.00019999359,2.8973944,32.528633718320634,32.528633798672445,890.875
0,0.716555,0.00019999359,3.107966,17.667352023720742,17.6673519745046,644.6666666666666
0,0.6792739,0.00019999359,2.564395,28.39181768681322,28.391817742821527,870.7142857142857
0,0.64516205,0.00019999359,1.8659261,20.834945946593177,20.83494612536362,760.1818181818181
0,0.6222468,0.00019999359,1.619601,26.22419683872299,26.224196842115443,843.6363636363636
0,0.7118727,0.00019999359,2.6598082,52.895225169020705,52.89522504491393,1507.375
0,0.70054966,0.00019999359,2.2268538,20.345173344016075,20.3451733560165,723.1111111111111
0,0.67450583,0.00019999359,1.5646611,22.16310183162039,22.16310198874114,768.3636363636364
0,0.6250235,0.00019999359,1.0654484,33.54010221362114,33.540102282128174,1120.111111111111
0,0.62397337,0.00019999359,0.662008,25.53038705587387,25.53038710192559,806.7
0,0.6772723,0.00019999359,2.6034994,51.64435051943292,51.64435053148153,1722.78125
0,0.64742947,0.00019999359,2.8704674,20.850496095046402,20.850496004700837,813.8
0,0.63233984,0.00019999359,2.608868,41.77597417321522,41.7759742145837,1076.75
0,0.6274089,0.00019999359,1.4525847,30.000698904817302,30.000699027893308,891.5
0,0.60116297,0.00019999359,0.30153254,43.28478277288377,43.28478267222313,1154.4375
0,0.70129,0.00019999359,2.6737409,32.05521875031052,32.05521878312606,1089.0645161290322
0,0.6680279,0.00019999359,2.916356,25.89123400436206,25.891234077684533,872.0
0,0.63904715,0.00019999359,3.1717882,36.33820766111215,36.33820758598231,1011.9333333333333
0,0.63979495,0.00019999359,2.913072,28.18499033028881,28.184990221283492,834.6111111111111
0,0.66488415,0.00019999359,3.0038939,34.10090610779383,34.100906241745406,920.4117647058823
0,0.7147163,0.00019999359,2.9497645,41.32384200563485,41.3238420480352,1043.7272727272727
0,0.67624295,0.00019999359,2.8071084,19.117221754882486,19.117221761337532,667.35
0,0.68562573,0.00019999359,2.8869026,36.927582049298856,36.92758211780444,1021.6666666666666
0,0.7011638,0.00019999359,2.9238074,19.716219645136825,19.71621966545973,687.1538461538462
0,0.66596425,0.00019999359,2.9088037,28.505393157775202,28.505393157568157,877.7333333333333
0,0.6872097,0.00019999359,2.9616108,38.80208002782116,38.80207992555976,1026.2333333333333
0,0.6700931,0.00019999359,2.8892405,36.554246769597135,36.55424671186775,1052.2
0,0.652033,0.00019999359,3.016724,23.237929297197198,23.23792944003175,694.2777777777778
0,0.65026283,0.00019999359,2.8516889,22.722542504177373,22.722542425467804,722.0588235294117
0,0.6575926,0.00019999359,2.5706375,26.77074238359928,26.770742350168394,853.45
0,0.7004347,0.00019999359,2.889088,34.55287987091956,34.55287980347,913.5945945945946
0,0.7056691,0.00019999359,2.8282838,17.0968461537268,17.096846170694732,612.5625
0,0.70876706,0.00019999359,2.084851,24.383889192094404,24.38388911459151,815.3333333333334
0,0.6337472,0.00019999359,1.828465,34.567617864347994,34.567617822039665,919.3125
0,0.6481338,0.00019999359,1.0128322,31.78363446891308,31.78363453199529,942.875
0,0.69094056,0.00019999359,2.60703,30.250451732043395,30.25045174745378,1104.9411764705883
0,0.68004745,0.00019999359,2.9285939,22.432403769630653,22.43240365537762,741.3846153846154
0,0.6386813,0.00019999359,2.0682023,32.83695692342839,32.83695679001952,971.5714285714286
0,0.63919336,0.00019999359,1.7571532,32.75538446841871,32.75538473078867,1006.6470588235294
0,0.6331114,0.00019999359,1.2087203,42.61163421246138,42.6116344053333,1191.3636363636363
0,0.69439906,0.00019999359,2.720797,35.043956946401345,35.04395698644887,1089.4516129032259
0,0.67955273,0.00019999359,2.7578537,19.416982758324593,19.416982729079052,730.4375
0,0.66647035,0.00019999359,2.952374,22.050097275990993,22.050097319780377,765.75
0,0.65776587,0.00019999359,3.0342803,32.42380376589986,32.42380378505935,940.3846153846154
0,0.67798984,0.00019999359,2.9169083,33.223076107911766,33.223076127510694,1037.6666666666667
0,0.6809547,0.00019999359,3.0118802,52.40932518057525,52.40932524334197,1331.483870967742
0,0.6830137,0.00019999359,2.9297767,25.227248057723045,25.227248049339735,807.3636363636364
0,0.64727616,0.00019999359,2.104579,34.07825211932262,34.078252208532525,969.3333333333334
0,0.6227424,0.00019999359,1.6875404,34.68187850140608,34.68187839123997,990.2307692307693
0,0.62461317,0.00019999359,1.1553384,38.476588331745006,38.47658818731756,1090.0625
0,0.6778306,0.00019999359,2.7206721,34.898851744091026,34.89885173436878,1077.764705882353
0,0.6511573,0.00019999359,2.9490218,25.964873108019432,25.96487314060711,799.9333333333333
0,0.66137725,0.00019999359,2.917141,21.482003777780953,21.48200383410299,668.2941176470588
0,0.67295814,0.00019999359,1.7394744,16.698699937625364,16.698699914945667,593.9090909090909
0,0.6214204,0.00019999359,0.5718142,56.87686399618784,56.876864076737625,1393.4166666666667
0,0.68277884,0.00019999359,2.6091664,41.66936932715277,41.669369248138764,1406.7333333333333
0,0.66216844,0.00019999359,3.0181358,18.070754750989952,18.070754766818375,666.3846153846154
0,0.64009035,0.00019999359,2.8939576,29.84267172726492,29.842671768487637,949.2
0,0.6330276,0.00019999359,3.157953,40.30934087612799,40.309340833823455,1041.2380952380952
0,0.6602252,0.00019999359,3.0797107,28.98431575205177,28.984315557864278,863.875
0,0.7024154,0.00019999359,2.9646525,36.361262983783625,36.361262848337866,939.3636363636364
0,0.70725894,0.00019999359,2.7447326,25.246909152184212,25.246909080430303,774.0
0,0.6591805,0.00019999359,2.000453,21.99285756309445,21.992857762852683,776.4615384615385
0,0.6233452,0.00019999359,1.5088652,25.563849496344726,25.56384936817896,823.4166666666666
0,0.62251955,0.00019999359,1.2011563,46.64253104627132,46.64253073414841,1229.0666666666666
0,0.6763738,0.00019999359,2.9516263,42.516405812464654,42.51640586391539,1243.8709677419354
0,0.66870004,0.00019999359,2.9374552,22.458342508226632,22.458342264153906,767.8
0,0.6612798,0.00019999359,2.9288876,25.15406770755847,25.154067699104296,824.2
0,0.6745388,0.00019999359,3.1105347,46.56255855080154,46.562558269185146,1199.888888888889
0,0.6630758,0.00019999359,2.4372842,35.382945059239866,35.38294495032551,1104.9
0,0.69907445,0.00019999359,2.78541,42.3155088898155,42.3155089944292,1147.4516129032259
0,0.6856476,0.00019999359,2.8844354,27.18751169461757,27.18751155050923,920.75
0,0.6815238,0.00019999359,2.8844802,21.395580952987075,21.395580956525283,680.2666666666667
0,0.6696831,0.00019999359,2.8551526,26.090142723690306,26.09014283654248,775.1666666666666
0,0.692225,0.00019999359,2.8689706,43.324680162904166,43.32468005379913,1141.2777777777778
0,0.68596226,0.00019999359,2.961869,32.62311658624094,32.62311665724863,1031.09375
0,0.6703065,0.00019999359,2.9938781,24.201503319044907,24.201503309665046,762.7333333333333
0,0.6444817,0.00019999359,3.063712,35.72712514301141,35.72712517733256,976.7333333333333
0,0.66504127,0.00019999359,2.8525333,20.786344265772236,20.78634411558859,714.2222222222222
0,0.62821877,0.00019999359,2.263469,19.850928374989465,19.850928387903547,764.1818181818181
0,0.68787813,0.00019999359,2.9037843,50.48892128215555,50.488921229545376,1219.5
0,0.65404356,0.00019999359,3.1685817,34.62710815574974,34.62710814634693,944.375
0,0.6745615,0.00019999359,2.9783645,18.087779068853706,18.087778952774073,657.8125
0,0.6389923,0.00019999359,3.0018196,32.302785729142755,32.302785746348405,979.3636363636364
0,0.63166565,0.00019999359,2.9448287,56.47213051928317,56.472130443782135,1466.235294117647
0,0.67222965,0.00019999359,3.002206,32.593723760859575,32.59372382036122,812.34375
0,0.6397215,0.00019999359,3.0066652,21.028134860958044,21.02813492332136,744.5384615384615
0,0.62142444,0.00019999359,3.1175497,23.824837648102807,23.824837660444903,733.5
0,0.65018225,0.00019999359,2.990783,41.75920041779145,41.75920023212869,1100.8095238095239
0,0.65720767,0.00019999359,2.966751,34.84230048839863,34.84230046742974,1014.2307692307693
0,0.67744,0.00019999359,3.0150158,43.250056577915394,43.2500565952761,1069.5555555555557
